usuario_id,empresa_id,cargo,fecha_inicio,actual
u982,e335,Intern,2021-06-21,false
u648,e127,Senior Developer,2020-10-07,false
u1759,e119,Junior Developer,2022-11-21,false
u277,e164,Intern,2023-01-04,true
u1199,e404,Junior Developer,2022-06-14,true
u1817,e101,CTO,2017-02-04,true
u477,e282,Consultant,2020-06-14,false
u48,e271,Director of Engineering,2024-09-28,false
u193,e277,Junior Developer,2019-01-09,false
u1694,e342,QA Engineer,2018-01-01,true
u1230,e346,Software Engineer,2015-06-18,false
u1534,e425,Junior Developer,2019-05-22,false
u1465,e441,QA Engineer,2023-02-02,true
u1879,e109,Software Engineer,2021-06-06,false
u1439,e17,Intern,2015-11-25,false
u560,e374,Director of Engineering,2017-12-03,false
u1512,e21,Data Analyst,2019-08-07,true
u842,e476,Senior Developer,2020-10-07,false
u892,e289,Product Owner,2023-12-05,false
u1898,e322,Engineering Manager,2021-08-02,true
u1192,e58,Product Owner,2023-04-26,true
u1068,e44,Director of Engineering,2022-07-04,true
u1852,e37,Product Owner,2020-10-30,true
u576,e142,Data Analyst,2018-06-26,false
u415,e448,Intern,2022-10-03,true
u220,e126,Intern,2015-09-16,false
u1945,e475,DevOps Engineer,2018-08-25,false
u857,e328,Engineering Manager,2017-06-11,true
u168,e56,CTO,2024-05-01,false
u1142,e107,Tech Lead,2019-02-05,true
u582,e481,CTO,2022-06-10,true
u1073,e348,Intern,2019-09-01,true
u1296,e272,Consultant,2023-02-01,false
u971,e212,Intern,2018-02-22,true
u316,e300,UX Designer,2018-04-29,false
u1267,e289,Junior Developer,2018-10-16,true
u6,e373,DevOps Engineer,2019-01-27,true
u32,e371,Software Engineer,2021-08-30,true
u322,e291,Engineering Manager,2017-06-28,false
u1525,e395,Business Analyst,2020-09-06,true
u1757,e314,Senior Developer,2024-05-15,true
u822,e364,DevOps Engineer,2023-07-22,true
u1490,e299,DevOps Engineer,2022-02-20,false
u1516,e401,Director of Engineering,2021-10-30,false
u1971,e356,Intern,2021-06-08,true
u779,e341,DevOps Engineer,2022-01-05,false
u1884,e247,CTO,2023-12-02,true
u724,e499,Data Analyst,2019-05-17,true
u920,e461,Engineering Manager,2018-09-16,true
u1647,e152,Engineering Manager,2016-04-04,false
u149,e101,Business Analyst,2020-11-02,true
u992,e255,Engineering Manager,2024-01-07,false
u315,e173,Junior Developer,2023-02-28,true
u388,e284,Consultant,2024-04-09,true
u1120,e311,DevOps Engineer,2022-06-10,false
u1214,e92,Consultant,2021-02-25,false
u948,e34,Senior Developer,2015-09-11,false
u1663,e182,Senior Developer,2022-06-08,true
u1624,e434,Senior Developer,2023-10-29,false
u1507,e166,Tech Lead,2024-08-21,true
u650,e381,Intern,2020-11-26,true
u1260,e313,CTO,2016-08-20,false
u138,e20,Engineering Manager,2017-01-23,false
u393,e357,CTO,2023-09-14,true
u717,e322,Junior Developer,2016-05-12,true
u1087,e60,Junior Developer,2019-02-21,true
u1130,e147,Software Engineer,2023-12-30,true
u1861,e76,DevOps Engineer,2015-02-21,false
u821,e373,Senior Developer,2016-04-26,false
u988,e208,Director of Engineering,2019-11-25,false
u1644,e144,Business Analyst,2020-12-02,true
u318,e197,Product Owner,2016-12-21,true
u638,e167,Business Analyst,2020-09-19,true
u513,e316,Engineering Manager,2017-03-11,true
u664,e454,DevOps Engineer,2018-09-17,true
u494,e114,DevOps Engineer,2023-05-11,true
u1867,e50,DevOps Engineer,2016-05-10,false
u758,e159,UX Designer,2019-10-02,true
u1512,e69,QA Engineer,2017-10-01,true
u596,e155,UX Designer,2016-11-05,false
u1229,e354,Engineering Manager,2019-12-31,false
u525,e28,Engineering Manager,2021-12-08,false
u266,e383,Consultant,2023-08-20,true
u430,e462,Engineering Manager,2016-04-22,true
u622,e228,Junior Developer,2024-10-03,true
u1241,e331,Director of Engineering,2024-11-29,true
u1054,e445,Tech Lead,2016-02-04,false
u1575,e436,Intern,2015-07-09,true
u782,e454,Software Engineer,2015-04-05,true
u411,e477,Tech Lead,2016-10-08,true
u1697,e440,QA Engineer,2022-08-07,true
u270,e200,Consultant,2016-10-26,true
u390,e402,UX Designer,2015-05-21,false
u494,e67,Senior Developer,2022-06-09,false
u1710,e142,UX Designer,2024-04-16,false
u1000,e28,Consultant,2018-02-13,false
u1657,e198,Business Analyst,2018-11-08,true
u439,e174,QA Engineer,2023-09-16,true
u496,e295,Business Analyst,2017-11-14,true
u125,e474,Tech Lead,2015-06-18,false
u774,e243,CTO,2021-08-17,false
u1885,e273,Business Analyst,2023-10-12,false
u749,e351,Consultant,2024-10-26,true
u1440,e273,Engineering Manager,2023-10-04,false
u804,e92,Business Analyst,2024-07-12,false
u1944,e31,Software Engineer,2016-01-01,true
u903,e171,CTO,2020-11-06,true
u2,e58,Director of Engineering,2019-06-23,true
u1448,e322,UX Designer,2020-11-23,true
u1132,e417,Director of Engineering,2019-09-20,true
u160,e496,Consultant,2021-07-27,true
u1794,e69,Business Analyst,2023-04-27,false
u640,e448,Product Owner,2024-02-27,false
u659,e72,Junior Developer,2018-05-27,false
u1996,e386,Data Analyst,2024-05-18,false
u1940,e304,Tech Lead,2021-11-01,false
u721,e181,QA Engineer,2021-03-27,true
u732,e106,Tech Lead,2015-12-07,true
u1636,e462,Director of Engineering,2022-08-14,true
u891,e116,Consultant,2022-07-17,true
u1878,e416,Data Analyst,2018-04-15,true
u638,e464,Software Engineer,2020-12-17,true
u1977,e380,Consultant,2016-01-31,false
u1401,e31,Data Analyst,2018-07-21,false
u411,e464,Business Analyst,2022-05-31,false
u1748,e230,Engineering Manager,2019-06-18,true
u1561,e283,QA Engineer,2018-01-07,false
u1224,e239,Tech Lead,2021-02-15,false
u142,e130,QA Engineer,2015-01-15,true
u1754,e171,Product Owner,2017-08-15,false
u891,e47,QA Engineer,2019-08-26,false
u1461,e64,Product Owner,2017-10-16,true
u101,e314,UX Designer,2022-11-27,true
u234,e483,Software Engineer,2016-07-14,false
u1058,e379,Director of Engineering,2024-02-16,false
u1301,e183,Data Analyst,2021-10-10,false
u1758,e117,CTO,2015-04-03,false
u62,e328,DevOps Engineer,2015-06-24,false
u1850,e426,Consultant,2023-03-11,false
u35,e101,CTO,2017-06-13,false
u1920,e389,Business Analyst,2019-04-07,false
u488,e446,Product Owner,2021-02-13,true
u1589,e206,Consultant,2020-01-02,true
u932,e288,CTO,2017-04-21,true
u933,e59,Engineering Manager,2015-12-21,false
u49,e420,CTO,2017-08-22,true
u1843,e108,Consultant,2021-01-25,false
u891,e494,CTO,2017-07-03,false
u1266,e348,Tech Lead,2019-12-08,true
u845,e247,Consultant,2019-07-02,true
u102,e264,Data Analyst,2024-01-05,true
u803,e261,CTO,2023-11-27,false
u8,e60,Director of Engineering,2017-01-04,false
u1999,e357,CTO,2020-08-24,true
u1800,e392,CTO,2021-04-17,false
u179,e499,Business Analyst,2024-02-25,false
u104,e404,Tech Lead,2019-01-01,false
u825,e371,UX Designer,2018-10-06,false
u9,e476,Junior Developer,2015-08-08,false
u1103,e420,Product Owner,2018-07-04,false
u675,e22,Senior Developer,2017-05-20,false
u784,e165,Senior Developer,2022-03-21,true
u0,e259,Engineering Manager,2019-07-26,false
u67,e266,Software Engineer,2019-07-24,false
u1762,e61,Tech Lead,2020-12-07,false
u904,e407,Intern,2019-02-10,false
u1658,e31,CTO,2023-10-26,false
u1811,e272,DevOps Engineer,2021-12-13,false
u1354,e418,DevOps Engineer,2020-06-03,false
u986,e361,Director of Engineering,2017-05-29,false
u763,e440,DevOps Engineer,2023-04-25,true
u1673,e176,DevOps Engineer,2020-02-09,false
u1163,e158,DevOps Engineer,2022-02-20,true
u35,e14,Business Analyst,2020-09-19,true
u1904,e10,Tech Lead,2018-12-25,false
u1278,e406,Senior Developer,2023-05-15,false
u941,e104,Consultant,2023-07-22,true
u1279,e69,Tech Lead,2015-10-29,false
u303,e27,Director of Engineering,2023-04-02,false
u553,e5,Consultant,2017-08-10,true
u1273,e413,Tech Lead,2020-07-28,false
u782,e274,Junior Developer,2017-05-21,true
u198,e301,DevOps Engineer,2017-10-19,false
u41,e337,CTO,2020-07-22,true
u1187,e94,Product Owner,2020-12-10,false
u664,e443,CTO,2022-06-29,true
u1822,e288,Director of Engineering,2018-07-07,false
u894,e57,Director of Engineering,2022-08-12,false
u1765,e302,Junior Developer,2024-08-16,true
u1954,e103,Engineering Manager,2017-09-15,false
u771,e30,QA Engineer,2015-01-21,false
u1975,e67,Data Analyst,2024-12-14,false
u408,e415,Software Engineer,2023-03-28,true
u1327,e280,DevOps Engineer,2023-09-03,true
u691,e27,CTO,2017-05-17,true
u257,e387,Junior Developer,2019-06-15,true
u7,e438,UX Designer,2022-11-27,false
u978,e295,Product Owner,2024-12-16,false
u784,e473,Product Owner,2024-06-01,false
u1623,e316,Consultant,2018-09-24,false
u1533,e165,UX Designer,2015-03-01,true
u1904,e172,CTO,2023-12-16,true
u742,e230,Data Analyst,2016-10-26,true
u799,e0,QA Engineer,2021-10-20,false
u22,e218,Junior Developer,2022-08-31,false
u1975,e26,Senior Developer,2016-10-29,true
u604,e45,UX Designer,2019-09-29,true
u1871,e137,Consultant,2016-11-26,false
u472,e148,Consultant,2017-03-08,true
u976,e491,Director of Engineering,2016-10-24,true
u935,e139,Junior Developer,2020-02-16,false
u306,e396,CTO,2020-08-09,false
u1013,e211,Product Owner,2020-12-06,true
u1770,e164,Data Analyst,2015-11-27,false
u440,e60,CTO,2016-12-24,false
u658,e351,Engineering Manager,2015-11-26,true
u1789,e333,Consultant,2015-11-12,true
u922,e378,Engineering Manager,2015-12-09,true
u1060,e378,CTO,2018-10-01,false
u384,e185,Intern,2017-03-23,true
u1307,e470,DevOps Engineer,2024-11-30,false
u531,e143,DevOps Engineer,2020-03-05,true
u493,e133,Consultant,2015-05-14,false
u774,e410,UX Designer,2021-03-31,true
u1558,e98,UX Designer,2016-03-20,false
u814,e489,Business Analyst,2017-08-10,false
u732,e459,Intern,2015-12-06,false
u1294,e72,DevOps Engineer,2024-04-19,false
u1811,e63,Engineering Manager,2020-03-13,false
u761,e456,Business Analyst,2020-07-20,true
u468,e75,UX Designer,2017-08-11,false
u1064,e22,Intern,2022-11-07,true
u864,e347,Director of Engineering,2018-05-30,false
u84,e23,DevOps Engineer,2020-04-22,true
u1987,e404,UX Designer,2021-01-09,true
u1776,e225,Junior Developer,2020-04-18,true
u1427,e83,QA Engineer,2024-07-28,false
u476,e293,DevOps Engineer,2015-02-28,true
u1434,e496,QA Engineer,2017-03-16,false
u1698,e156,Senior Developer,2024-06-04,true
u1677,e444,QA Engineer,2015-06-14,false
u1580,e394,Junior Developer,2024-10-09,false
u1716,e204,Software Engineer,2016-06-14,false
u1540,e452,Intern,2016-03-26,true
u1016,e445,Business Analyst,2015-09-17,false
u716,e208,UX Designer,2022-10-10,false
u1160,e69,QA Engineer,2017-10-05,true
u1373,e188,Tech Lead,2018-05-01,false
u398,e176,Consultant,2016-10-29,false
u210,e70,Director of Engineering,2015-07-10,true
u317,e188,DevOps Engineer,2022-09-26,true
u1716,e120,DevOps Engineer,2017-06-23,true
u1522,e252,DevOps Engineer,2019-02-24,true
u1267,e359,UX Designer,2023-05-21,true
u738,e217,Engineering Manager,2018-08-22,true
u574,e22,Intern,2019-04-04,false
u1929,e180,Senior Developer,2020-09-28,true
u1527,e355,Intern,2017-04-04,true
u814,e119,Intern,2016-04-14,true
u214,e207,Intern,2018-10-08,true
u1278,e446,CTO,2021-07-29,true
u498,e223,Engineering Manager,2021-07-26,true
u1855,e27,Tech Lead,2019-06-26,true
u1146,e188,CTO,2021-06-05,false
u1078,e218,Intern,2023-05-17,false
u1388,e175,Engineering Manager,2015-08-10,false
u1610,e200,Consultant,2020-07-10,false
u525,e427,QA Engineer,2016-03-30,true
u813,e73,Intern,2018-11-06,false
u1549,e227,Director of Engineering,2017-08-14,true
u1004,e160,Junior Developer,2022-10-31,true
u1034,e102,Senior Developer,2024-10-28,true
u894,e93,DevOps Engineer,2016-05-16,true
u1865,e490,Tech Lead,2024-04-22,false
u852,e435,Data Analyst,2018-06-04,true
u899,e3,Junior Developer,2023-05-18,true
u192,e224,Business Analyst,2023-03-07,false
u1845,e105,Software Engineer,2021-03-13,true
u1213,e386,Engineering Manager,2015-11-09,true
u1282,e372,Consultant,2023-07-30,true
u738,e68,Data Analyst,2015-04-07,true
u72,e378,Data Analyst,2022-03-19,true
u213,e400,Product Owner,2017-02-24,false
u914,e73,Business Analyst,2022-06-05,true
u759,e106,Senior Developer,2018-12-20,false
u1862,e58,DevOps Engineer,2016-09-30,true
u668,e85,QA Engineer,2024-07-18,false
u1587,e423,Director of Engineering,2018-06-05,true
u699,e128,Junior Developer,2023-08-31,false
u1624,e98,Engineering Manager,2018-10-15,false
u1854,e416,Director of Engineering,2020-03-11,false
u1484,e445,Engineering Manager,2024-10-02,false
u460,e53,QA Engineer,2023-06-22,true
u1816,e194,Junior Developer,2024-03-26,true
u816,e419,Data Analyst,2022-06-04,true
u698,e385,Senior Developer,2020-04-09,true
u838,e461,CTO,2015-12-05,false
u1387,e200,Consultant,2017-02-04,false
u1437,e343,Director of Engineering,2022-02-20,false
u903,e474,Senior Developer,2016-07-02,false
u1408,e394,Director of Engineering,2015-08-11,false
u1203,e489,Engineering Manager,2022-08-23,true
u1839,e311,Intern,2019-03-30,false
u1767,e418,Data Analyst,2024-08-08,true
u1348,e346,UX Designer,2017-02-25,true
u430,e175,Engineering Manager,2017-03-05,false
u594,e104,Senior Developer,2020-05-01,true
u1594,e293,Engineering Manager,2017-06-24,false
u1953,e246,Intern,2017-01-04,false
u871,e374,UX Designer,2024-02-05,true
u145,e285,Consultant,2018-03-07,true
u1081,e0,Engineering Manager,2018-05-02,false
u212,e109,Tech Lead,2018-08-21,true
u1629,e240,Engineering Manager,2020-01-25,true
u1379,e36,Tech Lead,2015-06-05,true
u723,e56,Director of Engineering,2022-10-11,true
u399,e307,Intern,2020-07-14,true
u532,e432,Software Engineer,2023-01-18,true
u336,e156,Engineering Manager,2024-03-09,true
u975,e139,QA Engineer,2024-07-05,true
u457,e382,UX Designer,2020-05-07,true
u1798,e462,Data Analyst,2020-09-21,false
u349,e75,Director of Engineering,2016-04-01,true
u1693,e367,Junior Developer,2017-07-01,false
u1995,e414,Junior Developer,2024-06-22,false
u754,e378,Senior Developer,2021-09-25,true
u740,e406,Tech Lead,2022-06-22,true
u1777,e263,Product Owner,2021-04-15,false
u1411,e452,Product Owner,2015-09-03,false
u1330,e376,Director of Engineering,2019-12-03,false
u1122,e295,Tech Lead,2019-06-28,false
u301,e298,Data Analyst,2017-12-11,true
u240,e222,QA Engineer,2022-12-20,false
u795,e2,UX Designer,2024-05-12,true
u1248,e324,Consultant,2024-03-13,true
u1741,e129,Product Owner,2017-04-09,false
u1178,e430,Director of Engineering,2023-01-20,false
u1442,e477,Tech Lead,2022-11-21,true
u1678,e362,UX Designer,2017-04-21,false
u887,e190,DevOps Engineer,2018-12-08,true
u577,e64,Software Engineer,2024-06-22,false
u84,e211,UX Designer,2017-07-01,false
u889,e21,Data Analyst,2016-05-17,true
u1771,e343,Data Analyst,2022-07-15,true
u440,e255,UX Designer,2015-04-11,true
u1583,e218,Software Engineer,2019-02-12,false
u1790,e466,CTO,2019-08-25,true
u677,e198,Director of Engineering,2019-09-04,true
u501,e409,UX Designer,2024-10-04,false
u835,e28,Product Owner,2024-10-25,false
u384,e371,Product Owner,2021-05-29,true
u1507,e98,Director of Engineering,2016-02-28,true
u1503,e119,Senior Developer,2015-03-29,true
u1473,e450,Director of Engineering,2024-06-05,true
u89,e191,DevOps Engineer,2016-04-18,false
u735,e392,UX Designer,2023-12-11,false
u606,e178,Product Owner,2022-12-03,true
u1900,e190,Product Owner,2020-06-16,true
u1473,e432,Business Analyst,2019-12-28,false
u1331,e477,Engineering Manager,2022-08-27,true
u1586,e229,DevOps Engineer,2019-08-21,true
u1809,e76,DevOps Engineer,2020-03-18,true
u180,e53,Consultant,2023-11-25,false
u717,e163,UX Designer,2016-11-05,false
u1766,e369,Software Engineer,2021-09-01,true
u902,e243,DevOps Engineer,2022-12-23,true
u1451,e202,Consultant,2017-01-22,true
u418,e185,UX Designer,2018-06-15,false
u1629,e25,Product Owner,2015-04-07,true
u341,e474,Software Engineer,2018-01-09,false
u335,e202,Data Analyst,2020-08-18,true
u1760,e269,Tech Lead,2018-02-01,true
u1675,e201,Director of Engineering,2021-09-07,false
u1487,e285,Software Engineer,2016-05-11,true
u1825,e284,Tech Lead,2017-11-29,false
u956,e412,Intern,2016-11-30,false
u1720,e244,Product Owner,2018-07-19,true
u886,e387,QA Engineer,2021-11-06,false
u1484,e150,Data Analyst,2024-04-30,false
u1351,e455,Business Analyst,2021-08-17,false
u1826,e297,Intern,2015-05-11,false
u1541,e460,Senior Developer,2023-10-04,false
u1314,e167,Tech Lead,2023-11-05,false
u1917,e218,Junior Developer,2022-02-17,false
u1178,e248,Senior Developer,2015-05-07,false
u1466,e283,DevOps Engineer,2019-04-26,false
u1264,e236,Consultant,2023-12-16,false
u329,e88,Data Analyst,2015-03-25,true
u709,e246,Director of Engineering,2019-04-12,false
u1396,e485,Intern,2018-11-04,false
u1577,e209,Senior Developer,2015-03-28,true
u329,e406,Engineering Manager,2023-02-04,true
u1607,e178,CTO,2020-08-05,true
u7,e150,Intern,2021-02-01,true
u434,e499,Intern,2016-05-01,false
u1491,e406,UX Designer,2023-12-12,false
u498,e270,Engineering Manager,2020-05-31,true
u170,e491,Software Engineer,2018-01-08,false
u1752,e387,Intern,2017-06-17,true
u142,e42,Junior Developer,2017-11-13,true
u655,e225,Senior Developer,2015-10-31,false
u534,e115,Product Owner,2024-03-23,false
u1075,e194,CTO,2019-10-26,false
u495,e272,QA Engineer,2021-01-03,true
u299,e453,Tech Lead,2020-12-07,true
u1379,e16,Junior Developer,2019-04-24,false
u575,e102,Software Engineer,2021-01-20,true
u1640,e148,Consultant,2020-01-29,false
u1668,e111,UX Designer,2024-02-16,true
u1226,e454,Software Engineer,2023-01-16,false
u1489,e345,Product Owner,2015-12-20,false
u534,e231,Consultant,2019-02-19,false
u1716,e31,Consultant,2020-12-04,false
u363,e57,Director of Engineering,2018-03-12,false
u1741,e149,Data Analyst,2023-11-07,false
u1423,e77,QA Engineer,2022-07-22,true
u365,e344,Junior Developer,2022-05-03,false
u1092,e467,Senior Developer,2024-06-11,true
u59,e63,Senior Developer,2019-09-06,true
u157,e219,Software Engineer,2022-01-28,false
u758,e448,CTO,2019-02-23,false
u664,e236,Senior Developer,2015-06-25,true
u1552,e118,Director of Engineering,2023-07-27,true
u480,e370,Product Owner,2022-07-21,false
u847,e247,Software Engineer,2023-10-07,false
u565,e46,Junior Developer,2024-02-23,true
u1990,e37,DevOps Engineer,2019-09-25,false
u1880,e74,Consultant,2018-01-08,true
u1338,e234,Director of Engineering,2022-08-23,false
u1385,e217,Senior Developer,2015-04-28,true
u1406,e313,CTO,2017-12-11,true
u1236,e1,UX Designer,2018-05-16,false
u228,e8,Senior Developer,2019-09-28,true
u1688,e386,Software Engineer,2024-12-05,false
u1040,e174,DevOps Engineer,2018-08-14,false
u235,e153,Senior Developer,2022-06-21,false
u1471,e296,Director of Engineering,2018-02-25,false
u268,e279,Tech Lead,2021-08-10,true
u1784,e485,CTO,2023-11-23,true
u918,e95,Product Owner,2017-07-01,true
u714,e49,Engineering Manager,2022-03-15,true
u1638,e436,Intern,2018-04-20,false
u271,e480,Product Owner,2018-01-12,true
u1261,e336,QA Engineer,2024-09-09,false
u270,e385,DevOps Engineer,2016-04-29,true
u1519,e141,Engineering Manager,2024-02-20,false
u439,e11,UX Designer,2021-04-22,true
u800,e37,Junior Developer,2024-09-16,false
u892,e179,QA Engineer,2019-04-17,false
u1665,e269,Senior Developer,2019-10-11,false
u15,e332,Director of Engineering,2016-04-10,false
u674,e2,Senior Developer,2022-10-08,false
u272,e105,UX Designer,2016-06-14,true
u864,e314,Data Analyst,2021-07-02,false
u1157,e403,Consultant,2017-08-31,false
u1450,e228,Business Analyst,2019-07-27,false
u192,e100,UX Designer,2015-10-03,true
u757,e441,Software Engineer,2023-11-07,false
u599,e118,DevOps Engineer,2017-01-08,true
u1144,e371,Engineering Manager,2016-05-27,false
u1577,e137,UX Designer,2023-02-25,true
u1477,e185,Product Owner,2016-09-12,true
u221,e236,QA Engineer,2019-09-29,true
u614,e128,Senior Developer,2018-04-08,false
u865,e232,Business Analyst,2018-08-28,false
u1972,e165,Consultant,2022-05-31,true
u182,e290,Product Owner,2021-01-08,false
u1869,e70,DevOps Engineer,2021-08-16,true
u1040,e87,DevOps Engineer,2022-12-02,false
u595,e117,Software Engineer,2024-11-05,true
u858,e108,Junior Developer,2023-01-23,true
u1794,e137,Junior Developer,2018-12-02,true
u1779,e101,Product Owner,2020-05-24,false
u355,e47,Junior Developer,2022-07-19,false
u177,e5,Director of Engineering,2015-10-04,true
u29,e93,Software Engineer,2024-03-28,true
u1700,e467,Intern,2019-05-27,false
u484,e353,UX Designer,2015-08-11,false
u1718,e285,DevOps Engineer,2015-05-05,false
u436,e53,Product Owner,2016-03-10,true
u267,e477,Data Analyst,2015-02-27,true
u1451,e234,QA Engineer,2017-09-26,false
u1580,e101,Data Analyst,2022-03-16,true
u1810,e392,Consultant,2016-06-25,true
u1560,e399,Software Engineer,2021-08-18,true
u15,e227,Data Analyst,2021-07-25,true
u1996,e171,Tech Lead,2023-01-06,false
u879,e172,Software Engineer,2023-05-08,true
u63,e102,Product Owner,2023-12-02,true
u1143,e258,Junior Developer,2024-10-03,false
u1255,e178,Senior Developer,2019-04-01,true
u1032,e109,Junior Developer,2017-05-13,true
u112,e413,CTO,2015-07-09,true
u1348,e434,Tech Lead,2016-05-31,true
u7,e436,Product Owner,2016-06-13,true
u1479,e251,Junior Developer,2018-02-14,true
u1031,e204,Director of Engineering,2021-04-08,true
u1002,e192,Product Owner,2018-04-07,false
u702,e335,CTO,2016-09-02,true
u1692,e353,QA Engineer,2022-06-13,true
u384,e42,Intern,2015-01-31,true
u293,e443,Director of Engineering,2018-01-08,true
u700,e441,DevOps Engineer,2022-07-04,true
u1255,e407,UX Designer,2024-04-13,true
u958,e392,Director of Engineering,2022-10-16,false
u937,e147,Consultant,2021-06-01,true
u30,e484,QA Engineer,2020-01-13,true
u1509,e369,DevOps Engineer,2024-08-03,false
u789,e489,UX Designer,2016-03-28,true
u1466,e306,QA Engineer,2018-02-28,true
u297,e119,CTO,2024-11-29,true
u1282,e405,Junior Developer,2019-02-08,false
u570,e439,DevOps Engineer,2017-05-15,true
u1999,e173,Senior Developer,2018-04-21,true
u302,e293,Data Analyst,2018-02-21,false
u1950,e374,Business Analyst,2023-06-21,false
u760,e67,Product Owner,2016-03-06,false
u920,e480,Engineering Manager,2019-11-23,true
u258,e115,QA Engineer,2019-07-30,true
u665,e42,Product Owner,2022-09-30,true
u1091,e388,CTO,2020-09-23,true
u1057,e202,Engineering Manager,2023-03-11,true
u1166,e317,UX Designer,2024-04-04,true
u854,e477,UX Designer,2024-08-12,true
u153,e362,Business Analyst,2020-09-28,true
u1737,e402,Engineering Manager,2024-04-01,false
u1591,e200,CTO,2020-03-19,true
u1046,e175,Data Analyst,2017-04-27,false
u1885,e152,UX Designer,2015-07-10,false
u1842,e9,Consultant,2023-09-19,true
u1978,e343,Software Engineer,2024-12-15,false
u129,e474,DevOps Engineer,2024-10-29,true
u1895,e8,Junior Developer,2018-09-29,true
u1245,e200,Product Owner,2021-03-27,false
u1615,e366,CTO,2023-11-14,false
u1083,e349,UX Designer,2020-11-17,false
u1207,e298,Business Analyst,2018-10-01,true
u1482,e143,Director of Engineering,2015-02-04,false
u1359,e167,DevOps Engineer,2021-05-13,true
u142,e233,UX Designer,2023-05-01,true
u853,e294,Tech Lead,2023-07-20,false
u337,e22,Senior Developer,2015-10-05,false
u719,e390,Tech Lead,2015-01-06,false
u836,e32,Data Analyst,2022-12-01,false
u766,e305,UX Designer,2023-08-12,false
u1574,e444,Tech Lead,2017-12-30,true
u1312,e236,Product Owner,2021-06-01,false
u1061,e36,Product Owner,2015-08-24,false
u1245,e25,DevOps Engineer,2022-11-14,true
u1244,e110,Junior Developer,2024-04-19,false
u1053,e303,Intern,2016-02-29,true
u255,e321,Intern,2023-04-28,false
u1517,e420,QA Engineer,2020-05-19,false
u1944,e119,Software Engineer,2024-10-27,false
u473,e6,Tech Lead,2021-05-19,true
u1074,e328,Business Analyst,2018-12-16,false
u1679,e425,Junior Developer,2016-01-19,false
u1913,e225,Product Owner,2023-10-12,true
u1346,e264,Director of Engineering,2018-11-04,true
u179,e65,Senior Developer,2020-05-06,true
u1935,e100,Engineering Manager,2018-09-23,false
u1064,e75,Software Engineer,2015-12-30,false
u1460,e153,Software Engineer,2019-01-04,false
u1166,e441,CTO,2023-10-25,true
u23,e212,Director of Engineering,2018-06-27,false
u1155,e358,Engineering Manager,2019-02-07,true
u990,e294,Director of Engineering,2022-09-08,false
u476,e428,Business Analyst,2016-03-06,true
u416,e410,Product Owner,2018-09-24,false
u161,e332,DevOps Engineer,2016-06-30,false
u1941,e378,DevOps Engineer,2015-04-26,false
u122,e281,Junior Developer,2019-03-31,false
u70,e252,Intern,2015-03-29,false
u205,e338,QA Engineer,2020-12-15,false
u370,e134,Business Analyst,2016-10-23,false
u1637,e37,Product Owner,2024-03-25,true
u719,e166,Data Analyst,2016-06-18,true
u218,e475,Data Analyst,2021-12-09,true
u599,e263,Software Engineer,2020-03-13,false
u1619,e293,Business Analyst,2017-03-04,true
u1335,e258,Junior Developer,2018-02-05,false
u1931,e149,Business Analyst,2024-09-30,true
u399,e359,Senior Developer,2020-12-04,false
u1860,e57,Intern,2023-07-13,true
u334,e486,Senior Developer,2020-03-23,false
u920,e100,CTO,2016-06-06,true
u910,e396,DevOps Engineer,2018-07-19,false
u1048,e58,Junior Developer,2016-10-05,false
u392,e356,DevOps Engineer,2024-02-20,false
u97,e280,Software Engineer,2022-07-06,false
u346,e314,QA Engineer,2019-05-15,false
u481,e417,DevOps Engineer,2016-10-26,true
u990,e329,UX Designer,2023-10-13,true
u688,e447,DevOps Engineer,2016-07-28,true
u595,e60,Intern,2023-06-12,true
u434,e126,Product Owner,2016-12-03,false
u1658,e464,Tech Lead,2022-04-23,false
u87,e497,Senior Developer,2023-11-04,true
u964,e129,DevOps Engineer,2020-11-10,true
u440,e158,Consultant,2022-01-02,true
u1730,e365,Tech Lead,2017-04-05,true
u1582,e242,Consultant,2020-01-14,true
u705,e491,Intern,2016-07-04,true
u337,e260,Product Owner,2021-04-15,false
u340,e191,Consultant,2020-11-04,false
u532,e137,Junior Developer,2021-03-20,false
u354,e176,Software Engineer,2016-11-27,true
u1910,e434,Data Analyst,2019-08-04,false
u368,e139,QA Engineer,2022-10-03,false
