usuario_id,empleo_id,fecha_postulacion,estado,carta_presentacion
u870,j115,2025-10-05,rechazado,false
u1355,j452,2026-05-26,pendiente,false
u354,j567,2026-03-14,contratado,true
u924,j486,2022-03-26,contratado,true
u150,j189,2025-11-30,contratado,false
u38,j331,2023-03-10,revisado,false
u251,j450,2023-03-08,revisado,false
u568,j615,2025-01-22,contratado,false
u1717,j338,2025-05-17,pendiente,false
u1035,j479,2022-10-09,contratado,false
u1435,j408,2024-08-29,pendiente,true
u752,j648,2022-06-08,pendiente,false
u474,j393,2024-04-19,rechazado,true
u118,j511,2025-10-13,rechazado,false
u861,j219,2026-07-26,contratado,true
u973,j188,2025-12-01,revisado,true
u567,j3,2022-01-30,revisado,false
u2083,j491,2023-06-24,pendiente,true
u2177,j319,2024-12-27,revisado,true
u1983,j254,2026-12-06,contratado,false
u1421,j95,2022-08-25,rechazado,true
u2116,j426,2024-07-12,contratado,false
u1428,j103,2025-02-02,rechazado,false
u1315,j365,2026-09-03,revisado,true
u241,j437,2022-10-16,pendiente,false
u1822,j459,2025-11-21,revisado,false
u1780,j91,2024-09-27,contratado,false
u57,j518,2025-08-11,rechazado,true
u1427,j458,2024-06-25,pendiente,false
u1966,j325,2026-02-11,contratado,false
u1098,j120,2022-08-05,contratado,false
u217,j409,2022-02-09,pendiente,true
u1687,j234,2023-11-09,revisado,true
u1002,j383,2026-11-23,revisado,false
u1336,j648,2022-07-13,revisado,false
u575,j426,2024-03-28,contratado,false
u1526,j490,2023-05-22,rechazado,false
u1500,j242,2026-06-04,pendiente,true
u294,j226,2024-04-18,revisado,true
u396,j419,2024-07-24,rechazado,false
u2031,j1,2024-07-16,contratado,true
u1588,j392,2024-03-29,rechazado,false
u1429,j118,2025-04-28,revisado,true
u753,j67,2026-11-03,rechazado,false
u1278,j546,2022-09-17,contratado,true
u2125,j609,2025-06-24,revisado,false
u536,j575,2025-07-11,pendiente,true
u2099,j468,2022-10-19,revisado,true
u1151,j570,2026-03-22,rechazado,true
u1840,j73,2022-06-28,contratado,false
u967,j416,2026-02-14,rechazado,false
u671,j56,2025-02-02,contratado,false
u368,j414,2024-07-20,rechazado,false
u116,j558,2022-04-18,pendiente,true
u1298,j616,2024-03-31,revisado,false
u146,j41,2026-10-22,contratado,false
u1800,j108,2025-12-12,rechazado,true
u1431,j314,2026-06-07,rechazado,true
u254,j453,2025-03-26,pendiente,true
u1460,j641,2023-08-20,revisado,true
u1897,j504,2022-09-11,contratado,false
u1509,j569,2026-11-16,contratado,false
u0,j273,2024-12-19,contratado,true
u1588,j309,2023-01-19,pendiente,true
u1216,j144,2022-11-30,rechazado,false
u275,j160,2025-07-07,revisado,true
u1091,j474,2023-05-10,rechazado,false
u35,j204,2024-03-29,contratado,false
u1322,j319,2025-08-26,rechazado,true
u1261,j154,2024-10-30,pendiente,true
u732,j471,2022-08-28,rechazado,false
u1752,j346,2024-09-18,rechazado,true
u498,j28,2026-11-12,revisado,false
u300,j587,2022-11-19,rechazado,false
u726,j415,2026-06-06,revisado,true
u349,j465,2022-04-25,contratado,false
u1766,j466,2022-07-13,pendiente,true
u1540,j539,2024-08-27,pendiente,true
u1554,j1,2024-05-27,revisado,true
u390,j504,2024-03-10,contratado,false
u2051,j49,2022-02-07,rechazado,true
u511,j193,2023-07-27,rechazado,false
u1119,j123,2026-04-03,contratado,true
u642,j573,2026-10-29,pendiente,false
u1502,j589,2024-06-01,pendiente,false
u1214,j251,2025-12-10,contratado,false
u243,j315,2023-11-07,rechazado,true
u1568,j300,2026-01-19,revisado,true
u614,j384,2025-02-06,rechazado,true
u1231,j521,2026-02-18,contratado,false
u2146,j372,2025-11-28,revisado,false
u327,j379,2022-12-22,rechazado,true
u1732,j49,2023-09-02,pendiente,false
u2187,j244,2024-10-23,revisado,true
u1652,j103,2024-07-01,contratado,true
u1308,j199,2026-08-13,revisado,false
u33,j527,2025-08-25,revisado,true
u439,j141,2023-08-07,rechazado,true
u1625,j341,2023-07-05,rechazado,false
u604,j16,2026-08-24,rechazado,false
u2046,j39,2026-05-26,contratado,true
u1271,j431,2026-05-04,rechazado,true
u1112,j434,2024-09-23,revisado,false
u1702,j558,2026-11-07,contratado,false
u280,j262,2025-02-09,contratado,true
u1492,j418,2025-12-22,revisado,true
u159,j7,2023-06-19,revisado,true
u1352,j116,2025-09-28,revisado,true
u1659,j178,2024-07-22,rechazado,false
u1839,j540,2022-11-29,pendiente,true
u1865,j635,2026-07-10,pendiente,true
u1018,j268,2023-01-07,contratado,true
u308,j211,2026-06-05,contratado,true
u243,j513,2022-12-10,contratado,true
u1385,j265,2025-07-04,contratado,true
u651,j154,2026-07-09,contratado,false
u2046,j161,2026-03-03,contratado,true
u1184,j555,2022-12-29,contratado,false
u1543,j314,2026-02-01,pendiente,false
u1760,j645,2025-03-12,rechazado,false
u1878,j104,2023-08-19,contratado,true
u2110,j271,2025-10-12,revisado,true
u1840,j361,2024-07-04,pendiente,false
u839,j81,2024-09-06,contratado,true
u1359,j441,2023-02-13,revisado,false
u571,j598,2025-08-10,pendiente,true
u2112,j509,2025-09-25,rechazado,true
u415,j406,2024-01-08,contratado,true
u2091,j628,2022-03-31,rechazado,true
u48,j306,2025-04-10,pendiente,true
u485,j191,2026-08-07,contratado,false
u1773,j73,2026-03-19,revisado,false
u1437,j277,2023-05-24,contratado,true
u30,j230,2024-03-31,revisado,false
u1747,j339,2026-03-28,rechazado,true
u551,j285,2025-02-28,pendiente,false
u58,j597,2024-04-19,pendiente,true
u581,j404,2025-07-13,rechazado,true
u592,j102,2022-12-04,revisado,true
u170,j93,2025-05-28,contratado,true
u822,j640,2024-05-31,contratado,false
u595,j156,2025-02-05,revisado,false
u1655,j576,2025-08-12,revisado,false
u105,j142,2026-02-17,contratado,true
u329,j431,2026-11-30,contratado,true
u1660,j56,2026-01-26,revisado,true
u599,j560,2024-08-04,rechazado,false
u569,j127,2026-01-08,contratado,true
u1817,j70,2025-09-18,rechazado,true
u321,j397,2024-11-29,pendiente,true
u815,j561,2022-02-02,contratado,false
u1970,j41,2022-08-18,contratado,false
u507,j26,2022-04-09,contratado,true
u1500,j316,2023-02-13,revisado,false
u1191,j99,2026-12-28,revisado,true
u1876,j36,2026-08-03,rechazado,false
u1792,j199,2023-06-08,contratado,false
u1441,j320,2023-08-13,revisado,false
u364,j367,2022-08-25,rechazado,false
u1029,j198,2024-10-30,revisado,false
u1179,j399,2023-10-21,revisado,false
u1856,j55,2023-01-26,rechazado,false
u762,j226,2025-01-31,revisado,true
u374,j510,2022-09-27,pendiente,true
u1551,j10,2025-05-14,contratado,true
u1648,j565,2023-02-09,revisado,false
u2172,j336,2022-03-24,pendiente,true
u1106,j523,2026-12-21,revisado,false
u98,j339,2024-01-27,revisado,false
u1072,j332,2024-08-04,pendiente,true
u506,j49,2025-03-05,rechazado,true
u155,j250,2026-10-28,pendiente,false
u543,j15,2022-03-29,revisado,false
u1951,j231,2022-11-24,pendiente,true
u1315,j438,2022-11-11,contratado,true
u1282,j532,2024-04-28,pendiente,true
u662,j563,2026-06-21,pendiente,false
u40,j619,2026-07-06,rechazado,true
u426,j406,2025-12-20,rechazado,false
u1444,j91,2024-04-22,rechazado,true
u830,j381,2024-09-04,revisado,false
u1261,j18,2026-04-22,contratado,true
u275,j461,2026-08-23,revisado,false
u1144,j601,2025-09-27,contratado,false
u1358,j9,2024-02-20,rechazado,false
u1049,j544,2024-03-25,rechazado,false
u2142,j245,2023-05-31,contratado,false
u1291,j128,2024-11-21,contratado,true
u254,j293,2023-02-23,rechazado,false
u197,j22,2022-11-10,pendiente,false
u1340,j612,2024-02-10,pendiente,false
u276,j477,2025-07-28,contratado,true
u663,j572,2025-03-14,contratado,true
u1135,j226,2023-10-25,pendiente,false
u591,j630,2023-08-15,contratado,false
u704,j153,2026-10-26,pendiente,false
u1613,j57,2026-08-31,contratado,false
u1284,j346,2026-11-02,rechazado,true
u131,j421,2026-01-18,rechazado,true
u1437,j585,2025-07-24,contratado,false
u1319,j281,2024-05-01,revisado,false
u1792,j521,2025-09-11,revisado,true
u983,j528,2023-06-02,pendiente,true
u1330,j195,2026-11-01,contratado,true
u1317,j129,2024-04-24,contratado,true
u1861,j598,2024-03-08,rechazado,false
u1255,j438,2023-11-11,contratado,true
u183,j573,2025-12-18,rechazado,true
u936,j496,2026-12-06,revisado,false
u1057,j522,2024-04-19,contratado,true
u1395,j424,2022-10-15,revisado,true
u1137,j474,2023-06-12,pendiente,false
u323,j191,2022-01-02,revisado,false
u1537,j376,2024-07-16,revisado,false
u1863,j75,2022-12-24,pendiente,false
u339,j361,2023-07-12,pendiente,true
u1387,j473,2026-06-18,rechazado,true
u2057,j218,2022-06-23,contratado,false
u952,j575,2026-12-10,revisado,true
u851,j7,2026-09-24,pendiente,true
u1351,j596,2025-12-10,contratado,false
u1154,j598,2023-05-25,contratado,true
u965,j66,2026-05-16,contratado,false
u645,j498,2022-06-01,rechazado,false
u637,j215,2022-06-20,pendiente,true
u854,j427,2024-08-05,pendiente,true
u1878,j108,2024-01-18,pendiente,false
u184,j346,2026-02-05,contratado,true
u389,j558,2024-12-24,revisado,false
u41,j209,2022-10-20,contratado,true
u1056,j545,2026-06-21,contratado,false
u1304,j246,2026-04-14,rechazado,false
u393,j242,2024-05-19,contratado,false
u904,j109,2025-08-22,pendiente,true
u1320,j437,2026-02-11,contratado,true
u1794,j216,2022-06-11,pendiente,true
u62,j108,2024-01-26,pendiente,false
u1018,j563,2024-05-09,contratado,false
u1767,j31,2026-03-24,pendiente,true
u2053,j44,2025-10-22,pendiente,false
u1304,j1,2024-07-28,rechazado,false
u2063,j19,2025-11-22,contratado,false
u2063,j522,2022-11-28,contratado,false
u2128,j173,2022-04-09,pendiente,true
u2154,j163,2023-10-22,contratado,false
u1584,j617,2026-04-08,rechazado,true
u1499,j522,2026-02-04,rechazado,false
u1733,j371,2024-05-21,rechazado,true
u78,j639,2026-04-12,rechazado,false
u1287,j240,2025-06-07,revisado,false
u761,j239,2024-09-06,contratado,false
u2114,j324,2026-02-21,rechazado,false
u1387,j646,2025-06-02,contratado,false
u1015,j594,2026-11-03,contratado,false
u767,j346,2022-10-15,pendiente,true
u146,j188,2023-08-29,revisado,true
u1765,j97,2023-02-07,pendiente,false
u1024,j54,2023-09-07,contratado,true
u1916,j212,2024-02-28,revisado,false
u1899,j223,2025-07-06,contratado,false
u1957,j60,2023-08-24,pendiente,true
u78,j330,2022-05-02,contratado,true
u1942,j443,2026-04-10,contratado,true
u53,j69,2024-06-26,contratado,false
u1598,j363,2022-06-25,revisado,false
u66,j624,2025-12-29,revisado,false
u513,j134,2022-05-19,revisado,false
u380,j273,2024-11-15,rechazado,true
u2097,j87,2024-07-03,revisado,true
u739,j25,2024-01-19,pendiente,true
u990,j16,2022-12-24,rechazado,false
u1784,j204,2026-10-05,rechazado,false
u1899,j218,2025-08-21,pendiente,false
u1236,j267,2022-08-20,pendiente,false
u1595,j269,2025-09-05,pendiente,false
u2143,j607,2024-07-04,rechazado,false
u2156,j75,2022-05-27,pendiente,false
u715,j144,2024-10-11,revisado,true
u1787,j230,2023-06-06,contratado,true
u1876,j94,2022-06-06,rechazado,false
u346,j632,2022-11-28,rechazado,false
u706,j89,2023-04-26,contratado,true
u1588,j589,2022-04-16,contratado,false
u1284,j460,2022-04-12,revisado,false
u1568,j166,2022-02-18,contratado,true
u640,j311,2026-08-25,contratado,true
u1081,j109,2025-10-12,rechazado,false
u1497,j107,2024-09-10,contratado,false
u606,j232,2023-02-10,pendiente,false
u2003,j138,2024-09-07,pendiente,false
u30,j482,2024-08-03,revisado,false
u1749,j549,2023-06-04,pendiente,false
u1240,j349,2026-08-16,rechazado,true
u1751,j471,2023-11-16,revisado,true
u1206,j318,2023-05-05,revisado,false
u1209,j176,2026-02-27,contratado,false
u975,j545,2023-03-20,pendiente,true
u1910,j602,2023-12-10,rechazado,false
u1354,j401,2022-05-26,contratado,false
u789,j633,2025-02-24,pendiente,false
u2075,j492,2025-02-05,pendiente,true
u834,j103,2025-03-02,revisado,false
u814,j435,2025-05-23,pendiente,true
u2079,j42,2023-08-22,rechazado,false
u2187,j235,2023-03-07,rechazado,false
u1658,j578,2026-09-13,revisado,false
u1111,j602,2025-09-25,rechazado,false
u251,j641,2023-04-19,contratado,false
u1927,j418,2025-03-25,revisado,true
u1646,j221,2023-06-02,contratado,false
u699,j505,2026-09-15,revisado,true
u417,j116,2023-12-24,revisado,false
u336,j26,2022-05-20,pendiente,true
u1351,j442,2026-04-27,revisado,false
u1983,j451,2026-09-05,pendiente,false
u1232,j610,2022-08-17,revisado,false
u1311,j442,2025-10-31,contratado,true
u2151,j373,2023-01-20,revisado,true
u905,j455,2024-09-19,revisado,true
u1688,j224,2022-01-11,revisado,true
u1048,j10,2024-08-15,revisado,false
u886,j350,2024-11-06,revisado,false
u740,j275,2022-01-31,contratado,true
u1075,j326,2022-08-17,rechazado,true
u1743,j559,2022-10-31,rechazado,false
u572,j295,2026-02-03,contratado,true
u991,j382,2025-06-08,revisado,true
u2129,j360,2025-11-05,revisado,false
u2015,j96,2023-08-28,pendiente,true
u1556,j300,2024-08-31,rechazado,true
u1103,j106,2024-07-08,pendiente,true
u1905,j465,2026-11-26,revisado,true
u1513,j97,2026-11-20,revisado,false
u1381,j559,2026-11-27,contratado,false
u1659,j370,2024-06-02,contratado,false
u862,j533,2024-07-06,contratado,true
u1333,j40,2024-08-28,pendiente,false
u309,j230,2026-09-01,contratado,false
u648,j466,2024-04-08,revisado,true
u2066,j174,2023-02-24,contratado,true
u932,j382,2025-05-31,contratado,false
u1865,j353,2023-03-12,rechazado,true
u1651,j193,2025-03-08,rechazado,true
u464,j34,2024-02-25,contratado,true
u57,j611,2022-09-23,contratado,true
u175,j344,2026-04-24,revisado,false
u195,j425,2022-04-06,revisado,true
u1043,j451,2022-12-28,revisado,true
u260,j411,2025-07-30,contratado,true
u2047,j641,2022-08-07,contratado,true
u266,j524,2022-10-18,pendiente,true
u1160,j420,2022-07-29,contratado,true
u624,j120,2024-07-30,rechazado,true
u1374,j46,2024-01-25,pendiente,true
u2156,j323,2025-02-13,contratado,false
u1071,j533,2026-05-11,rechazado,false
u354,j327,2026-12-30,contratado,true
u1254,j26,2022-12-15,revisado,true
u175,j235,2026-01-02,revisado,true
u2023,j206,2026-03-27,revisado,true
u800,j529,2024-07-22,rechazado,true
u92,j394,2026-05-21,rechazado,false
u722,j107,2022-11-12,rechazado,true
u524,j430,2024-08-29,rechazado,true
u367,j504,2026-12-17,rechazado,true
u927,j505,2026-04-01,pendiente,false
u1682,j260,2025-11-13,contratado,true
u1139,j42,2023-10-31,contratado,false
u417,j617,2024-07-14,revisado,false
u1079,j81,2022-06-28,pendiente,true
u1294,j141,2025-12-07,rechazado,true
u1590,j468,2023-12-24,rechazado,false
u1367,j111,2026-09-01,contratado,true
u1431,j554,2023-04-04,pendiente,true
u1824,j316,2024-10-01,pendiente,true
u758,j446,2024-02-01,rechazado,true
u860,j43,2025-03-04,pendiente,true
u1048,j459,2024-08-02,revisado,false
u1890,j578,2024-12-15,pendiente,false
u1452,j492,2026-04-03,pendiente,false
u35,j56,2026-09-12,contratado,true
u1146,j472,2025-05-23,rechazado,false
u1268,j469,2022-03-30,contratado,true
u302,j452,2022-02-01,rechazado,false
u1471,j610,2025-05-03,pendiente,true
u1745,j406,2026-09-12,revisado,true
u698,j335,2022-01-16,contratado,true
u435,j482,2026-11-27,rechazado,false
u1427,j170,2024-12-01,revisado,false
u545,j648,2025-12-22,rechazado,false
u1769,j190,2023-03-28,pendiente,false
u577,j229,2026-10-25,revisado,false
u930,j62,2022-10-17,contratado,false
u482,j337,2022-08-29,pendiente,false
u647,j58,2024-09-14,rechazado,true
u1650,j416,2024-02-07,rechazado,true
u1298,j228,2022-07-19,revisado,true
u1288,j539,2023-07-11,pendiente,false
u76,j271,2022-07-09,contratado,true
u1280,j537,2024-08-08,contratado,false
u1448,j610,2026-03-02,rechazado,false
u562,j380,2026-08-20,pendiente,false
u1261,j348,2025-01-15,pendiente,true
u2019,j359,2025-01-04,rechazado,true
u3,j502,2023-11-27,pendiente,true
u1318,j524,2023-10-17,rechazado,true
u37,j153,2025-08-31,revisado,false
u721,j464,2026-09-26,rechazado,false
u820,j188,2023-12-18,revisado,true
u1083,j178,2025-03-26,contratado,true
u1965,j331,2024-01-02,pendiente,false
u1779,j108,2022-12-13,revisado,true
u18,j244,2025-12-04,pendiente,true
u202,j47,2025-11-15,contratado,false
u834,j216,2022-04-10,contratado,false
u1444,j23,2022-08-27,pendiente,false
u964,j321,2025-10-20,pendiente,false
u1066,j635,2023-02-03,revisado,true
u0,j70,2025-04-12,rechazado,true
u1527,j35,2024-10-21,revisado,false
u1701,j649,2022-10-04,rechazado,false
u872,j192,2024-02-19,rechazado,false
u554,j124,2024-12-15,contratado,false
u1345,j475,2024-12-05,revisado,false
u1174,j12,2026-10-21,revisado,true
u1315,j136,2022-10-26,revisado,true
u58,j511,2022-07-16,revisado,true
u484,j217,2026-08-14,rechazado,false
u2096,j549,2024-12-29,rechazado,false
u1788,j622,2025-10-24,pendiente,false
u1871,j588,2026-12-05,revisado,true
u654,j324,2023-01-10,pendiente,true
u404,j35,2026-11-19,rechazado,false
u1250,j216,2023-10-11,rechazado,true
u735,j560,2025-06-06,rechazado,true
u1945,j445,2024-06-06,rechazado,true
u496,j430,2022-02-01,rechazado,true
u1657,j94,2026-08-03,pendiente,false
u450,j554,2023-06-10,contratado,false
u277,j616,2025-02-17,contratado,true
u1126,j267,2026-12-19,revisado,true
u328,j504,2026-05-20,contratado,false
u517,j396,2025-03-04,contratado,true
u624,j147,2025-02-26,revisado,true
u240,j67,2023-01-18,revisado,false
u202,j277,2026-06-17,revisado,false
u1042,j344,2026-04-28,revisado,false
u366,j446,2022-08-07,pendiente,true
u1749,j276,2022-08-12,pendiente,true
u2101,j8,2022-10-12,contratado,true
u1166,j491,2026-02-25,pendiente,true
u479,j88,2026-12-02,contratado,true
u561,j229,2026-06-06,pendiente,false
u386,j98,2025-12-28,pendiente,true
u179,j226,2025-02-17,revisado,true
u964,j15,2026-10-26,rechazado,false
u812,j149,2022-07-25,contratado,false
u1185,j231,2022-09-07,contratado,false
u1277,j529,2023-01-17,pendiente,true
u1795,j534,2025-02-24,rechazado,false
u410,j286,2022-07-19,revisado,false
u1355,j292,2023-11-17,revisado,false
u134,j1,2025-08-08,revisado,false
u640,j181,2026-02-17,contratado,false
u1522,j231,2024-08-13,revisado,false
u76,j141,2025-07-30,rechazado,true
u1024,j113,2025-07-31,revisado,true
u711,j97,2023-04-11,pendiente,false
u14,j249,2026-01-08,contratado,true
u391,j16,2026-09-09,revisado,true
u111,j39,2022-02-15,pendiente,false
u268,j546,2022-01-17,rechazado,true
u1912,j138,2026-03-04,pendiente,false
u1542,j459,2022-09-01,revisado,true
u125,j354,2026-03-12,revisado,true
u90,j74,2023-12-20,revisado,true
u2140,j395,2024-08-20,rechazado,true
u2040,j234,2024-01-20,rechazado,false
u158,j169,2023-02-25,revisado,false
u828,j227,2024-10-30,revisado,false
u1189,j156,2022-05-22,rechazado,true
u1543,j464,2026-08-05,rechazado,false
u1467,j559,2024-10-02,rechazado,false
u1904,j273,2024-04-23,revisado,false
u1834,j588,2025-03-22,contratado,false
u487,j52,2026-05-13,pendiente,false
u1880,j533,2024-12-20,revisado,true
u1006,j304,2025-11-28,contratado,true
u164,j621,2022-07-04,pendiente,true
u409,j572,2026-03-21,pendiente,false
u790,j456,2025-08-06,contratado,true
u370,j416,2023-04-02,revisado,true
u70,j61,2025-08-25,pendiente,true
u321,j574,2025-02-24,pendiente,false
u466,j141,2023-10-05,revisado,false
u1560,j8,2025-02-21,rechazado,false
u570,j179,2023-04-08,revisado,true
u966,j252,2024-11-29,revisado,false
u1466,j253,2024-05-28,revisado,true
u1765,j228,2025-07-30,revisado,false
u1401,j153,2023-03-12,contratado,false
u1662,j400,2026-12-11,pendiente,false
u783,j9,2022-10-29,contratado,false
u190,j564,2022-07-02,rechazado,true
u1663,j642,2023-09-17,pendiente,true
u330,j411,2023-11-17,revisado,false
u1915,j518,2025-10-31,rechazado,true
u450,j20,2024-09-11,revisado,true
u1591,j28,2024-01-27,contratado,false
u2131,j549,2024-07-18,revisado,false
u543,j281,2022-05-30,rechazado,true
u994,j384,2025-04-10,revisado,true
u982,j555,2022-12-29,pendiente,true
u1661,j524,2026-11-25,rechazado,true
u1949,j639,2022-05-24,pendiente,false
u1736,j325,2024-10-25,rechazado,true
u1146,j572,2024-11-10,revisado,true
u808,j351,2024-02-03,pendiente,false
u1903,j293,2025-07-10,rechazado,false
u964,j179,2022-02-28,pendiente,true
u1003,j77,2024-02-23,rechazado,false
u633,j548,2022-09-23,revisado,true
u189,j297,2024-07-12,contratado,true
u1776,j223,2025-12-07,revisado,true
u719,j567,2023-09-11,pendiente,true
u1729,j381,2024-03-23,rechazado,true
u1326,j276,2022-02-26,pendiente,true
u821,j571,2023-01-29,pendiente,true
u426,j410,2022-03-25,rechazado,true
u1845,j581,2026-05-24,pendiente,false
u1178,j64,2023-01-22,rechazado,false
u1502,j237,2022-08-19,pendiente,false
u1186,j483,2024-07-01,contratado,true
u2144,j21,2023-02-04,revisado,false
u1485,j625,2023-05-31,pendiente,true
u947,j309,2024-06-07,pendiente,true
u730,j148,2024-02-13,contratado,true
u2182,j385,2025-01-27,rechazado,true
u1430,j369,2023-11-05,contratado,true
u1087,j98,2023-04-21,pendiente,true
u1413,j52,2026-07-28,pendiente,false
u808,j271,2024-09-27,rechazado,false
u1786,j618,2022-06-14,pendiente,false
u2035,j85,2022-06-16,contratado,true
u1907,j217,2026-04-15,contratado,true
u753,j601,2025-04-02,revisado,false
u1031,j61,2023-07-20,pendiente,true
u107,j337,2026-11-15,revisado,false
u429,j599,2024-02-09,pendiente,true
u1105,j291,2024-11-20,revisado,false
u158,j66,2025-06-21,revisado,true
u752,j477,2026-09-23,pendiente,true
u958,j293,2026-07-28,revisado,true
u1774,j26,2022-07-26,revisado,true
u108,j135,2022-02-10,rechazado,true
u1172,j156,2025-12-25,pendiente,false
u1663,j290,2022-05-22,revisado,true
u334,j58,2024-03-27,revisado,true
u1678,j250,2026-08-30,contratado,false
u1147,j155,2023-11-18,revisado,true
u1981,j50,2024-12-20,rechazado,false
u395,j158,2023-10-15,pendiente,true
u1171,j265,2023-09-24,contratado,true
u2177,j376,2023-03-06,contratado,true
u1579,j145,2024-06-12,contratado,true
u647,j325,2025-02-24,pendiente,true
u460,j325,2022-09-28,pendiente,true
u749,j351,2023-08-31,rechazado,false
u1541,j648,2022-08-28,rechazado,true
u1112,j535,2023-07-14,pendiente,false
u801,j4,2022-02-01,revisado,true
u2003,j426,2025-05-18,revisado,false
u1180,j601,2024-01-18,pendiente,false
u1332,j525,2026-06-25,contratado,false
u534,j191,2023-08-29,revisado,true
u797,j628,2026-08-02,contratado,true
u702,j238,2022-04-02,pendiente,true
u1451,j97,2023-05-30,pendiente,false
u2111,j547,2026-12-18,contratado,true
u1033,j111,2022-02-15,contratado,false
u549,j209,2025-04-10,pendiente,false
u1028,j189,2024-07-28,contratado,true
u263,j514,2023-03-15,contratado,false
u975,j470,2022-09-07,revisado,false
u606,j338,2024-09-03,contratado,true
u165,j337,2026-01-19,revisado,true
u825,j430,2023-07-16,rechazado,true
u741,j581,2025-12-20,rechazado,false
u2089,j451,2023-01-16,contratado,true
u494,j306,2026-05-19,pendiente,true
u1429,j62,2022-09-24,contratado,true
u447,j283,2024-10-25,rechazado,false
u262,j432,2025-11-02,pendiente,false
u1185,j50,2022-01-05,pendiente,false
u862,j582,2022-06-11,pendiente,false
u379,j203,2023-02-01,pendiente,true
u451,j181,2025-05-18,revisado,true
u1746,j202,2025-01-17,pendiente,true
u1907,j221,2023-08-20,revisado,true
u1887,j214,2024-11-24,revisado,false
u1579,j347,2023-11-02,revisado,true
u1028,j176,2025-06-10,rechazado,true
u1481,j585,2025-08-31,pendiente,false
u939,j429,2023-12-02,revisado,false
u1961,j455,2024-09-18,rechazado,true
u602,j62,2025-12-21,revisado,true
u1539,j390,2025-03-26,pendiente,false
u444,j611,2025-06-19,revisado,false
u490,j553,2022-04-21,rechazado,true
u1818,j389,2026-11-07,revisado,false
u2067,j288,2025-03-15,pendiente,false
u612,j142,2026-09-23,rechazado,true
u170,j188,2024-03-16,rechazado,false
u1325,j331,2023-01-02,pendiente,false
u1578,j1,2025-03-02,rechazado,false
u2132,j56,2022-09-05,revisado,true
u487,j238,2025-04-01,rechazado,true
u1247,j550,2023-07-31,rechazado,true
u1304,j269,2024-03-18,contratado,true
u682,j418,2025-01-26,contratado,true
u1585,j77,2025-01-18,contratado,false
u1378,j180,2022-07-31,pendiente,true
u47,j333,2023-08-01,pendiente,false
u1906,j266,2022-02-18,pendiente,false
u2007,j196,2023-01-13,rechazado,true
u994,j574,2024-11-19,contratado,false
u1674,j371,2023-02-17,pendiente,true
u2105,j156,2025-07-03,revisado,false
u850,j210,2024-12-28,pendiente,false
u2079,j217,2022-03-14,pendiente,true
u2040,j303,2026-05-16,revisado,false
u1365,j231,2024-10-05,rechazado,true
u992,j622,2026-03-10,rechazado,true
u1720,j65,2026-05-08,revisado,true
u2054,j437,2025-10-03,pendiente,true
u1602,j143,2025-04-26,contratado,false
u1591,j455,2022-05-02,contratado,false
u1036,j582,2026-03-12,pendiente,false
u1153,j36,2024-05-05,rechazado,true
u730,j553,2025-07-02,pendiente,false
u792,j531,2026-09-15,contratado,true
u1958,j580,2022-11-26,pendiente,true
u339,j295,2023-10-22,contratado,true
u356,j262,2025-05-16,pendiente,true
u1103,j460,2025-01-13,revisado,false
u1497,j324,2024-05-18,rechazado,false
u2007,j610,2022-01-20,rechazado,false
u1503,j558,2024-12-14,rechazado,true
u1761,j366,2026-11-08,pendiente,true
u461,j203,2024-05-04,rechazado,false
u1950,j574,2023-05-06,contratado,false
u914,j122,2026-10-14,pendiente,false
u401,j339,2026-07-05,pendiente,true
u1461,j146,2022-03-30,contratado,false
u469,j11,2025-08-11,revisado,false
u554,j436,2026-11-22,contratado,true
u733,j158,2023-01-01,revisado,true
u226,j522,2024-06-29,revisado,true
u260,j85,2026-10-20,revisado,true
u1510,j301,2022-07-25,revisado,true
u1703,j355,2026-12-23,revisado,true
u2159,j275,2024-02-28,revisado,false
u567,j1,2025-10-28,rechazado,true
u26,j333,2026-04-03,rechazado,false
u1282,j215,2025-09-13,contratado,false
u1421,j198,2025-06-21,pendiente,false
u1196,j637,2023-10-15,pendiente,true
u1817,j289,2023-01-02,rechazado,false
u332,j358,2024-10-19,contratado,true
u470,j312,2024-03-20,rechazado,true
u590,j44,2023-05-01,contratado,true
u1442,j152,2025-01-17,contratado,false
u854,j336,2026-08-08,rechazado,true
u2068,j526,2026-09-02,contratado,true
u1748,j99,2024-03-22,contratado,true
u2062,j137,2023-12-26,revisado,true
u1883,j449,2022-05-10,revisado,false
u1531,j361,2023-05-31,contratado,false
u1166,j528,2022-05-20,contratado,false
u1126,j198,2022-10-07,pendiente,false
u1111,j63,2026-07-27,revisado,false
u979,j550,2024-05-10,revisado,true
u1074,j588,2022-09-03,pendiente,true
u1526,j344,2022-06-27,contratado,false
u1953,j643,2023-06-22,revisado,false
u1947,j334,2024-04-29,pendiente,false
u669,j63,2026-06-06,revisado,true
u1339,j77,2025-10-24,revisado,false
u567,j194,2024-06-28,rechazado,true
u1517,j523,2024-02-03,rechazado,true
u351,j278,2023-05-20,pendiente,true
u1364,j314,2022-11-12,contratado,false
u1129,j333,2022-02-16,contratado,true
u1186,j95,2025-10-28,rechazado,true
u628,j350,2026-01-16,contratado,true
u1633,j427,2026-03-04,rechazado,false
u1693,j609,2023-06-17,pendiente,false
