usuario_id,empresa_id,fecha_seguimiento,notificaciones,motivo
u1927,e33,2023-03-25,false,interés en la industria
u1111,e214,2023-11-06,true,interés general
u1233,e79,2023-07-19,true,cliente potencial
u311,e506,2025-10-25,false,ex empleador
u1511,e395,2024-07-27,true,cliente potencial
u1304,e124,2023-11-01,false,seguimiento de ofertas
u361,e6,2022-11-04,false,networking
u510,e326,2022-10-21,false,networking
u1234,e155,2023-06-11,false,cliente potencial
u1554,e432,2022-05-30,true,trabajo actual
u25,e223,2020-04-24,true,cliente potencial
u2024,e519,2021-08-31,false,cliente potencial
u1426,e83,2025-03-14,false,networking
u1464,e84,2023-12-09,true,ex empleador
u603,e402,2021-08-26,true,cliente potencial
u1119,e162,2025-03-06,false,trabajo actual
u292,e398,2020-01-26,false,posible empleador
u347,e273,2020-02-05,false,interés en la industria
u1373,e181,2021-07-14,false,posible empleador
u1838,e21,2024-08-31,false,posible empleador
u1096,e481,2026-07-11,true,interés en la industria
u649,e336,2019-01-09,true,cliente potencial
u772,e157,2026-10-28,true,interés general
u14,e505,2023-01-25,true,ex empleador
u274,e411,2021-03-01,true,trabajo actual
u930,e321,2023-01-26,true,posible empleador
u1141,e478,2019-11-18,false,posible empleador
u117,e340,2023-04-20,false,cliente potencial
u1306,e126,2026-08-15,false,posible empleador
u865,e470,2024-07-24,true,networking
u2135,e399,2024-09-07,true,interés en la industria
u1720,e1,2022-01-24,false,interés en la industria
u423,e375,2019-06-24,false,networking
u80,e50,2024-06-25,true,trabajo actual
u570,e277,2026-04-15,false,networking
u1258,e166,2019-10-23,false,seguimiento de ofertas
u800,e104,2024-11-04,false,posible empleador
u1053,e395,2021-06-18,false,cliente potencial
u1339,e360,2025-06-17,false,trabajo actual
u585,e213,2023-02-09,true,interés general
u1750,e131,2019-03-13,false,trabajo actual
u1921,e181,2023-03-24,true,posible empleador
u1829,e169,2020-08-21,true,seguimiento de ofertas
u2181,e183,2025-06-09,true,ex empleador
u1300,e19,2023-11-04,true,trabajo actual
u1222,e18,2021-11-08,false,cliente potencial
u1245,e525,2023-11-07,true,interés en la industria
u1262,e259,2024-02-14,true,posible empleador
u640,e438,2025-04-29,false,networking
u761,e175,2019-10-14,false,networking
u815,e289,2023-07-19,true,cliente potencial
u1405,e415,2026-03-30,false,ex empleador
u1579,e426,2020-08-30,true,networking
u122,e365,2024-01-01,true,networking
u1844,e132,2020-07-20,false,seguimiento de ofertas
u2054,e457,2023-05-22,true,trabajo actual
u1897,e48,2020-01-05,true,networking
u292,e224,2025-03-29,true,posible empleador
u679,e382,2019-04-25,false,posible empleador
u745,e156,2026-05-14,false,ex empleador
u981,e207,2023-07-13,false,ex empleador
u787,e219,2026-02-19,false,interés general
u641,e358,2025-08-02,false,interés en la industria
u2139,e510,2026-04-09,false,networking
u2029,e498,2026-06-11,true,interés general
u430,e119,2023-06-13,true,ex empleador
u1994,e136,2022-07-12,false,cliente potencial
u570,e359,2024-01-14,true,cliente potencial
u1069,e105,2020-02-13,true,posible empleador
u866,e108,2022-06-19,true,networking
u328,e478,2021-08-10,true,networking
u1266,e331,2019-08-30,true,networking
u1579,e346,2024-12-01,true,trabajo actual
u155,e273,2025-10-05,true,interés en la industria
u1074,e211,2020-02-11,false,posible empleador
u537,e326,2020-04-03,true,ex empleador
u1979,e345,2022-10-06,true,networking
u1610,e241,2019-10-26,true,seguimiento de ofertas
u2027,e265,2026-06-27,false,networking
u1049,e330,2021-09-25,false,interés general
u316,e414,2023-12-14,true,interés en la industria
u570,e28,2019-10-31,false,ex empleador
u1861,e6,2020-03-04,false,cliente potencial
u1827,e44,2019-04-11,true,trabajo actual
u930,e87,2021-10-29,true,posible empleador
u934,e207,2020-09-21,false,seguimiento de ofertas
u111,e143,2021-04-04,false,cliente potencial
u280,e397,2026-12-19,false,networking
u126,e425,2025-11-29,true,trabajo actual
u1259,e155,2021-08-07,true,posible empleador
u1503,e106,2024-05-11,false,seguimiento de ofertas
u1642,e531,2019-05-29,false,trabajo actual
u1852,e380,2023-01-26,false,cliente potencial
u780,e479,2022-06-28,true,ex empleador
u2159,e301,2025-10-19,true,cliente potencial
u709,e151,2025-06-24,true,networking
u623,e370,2026-02-02,true,interés general
u1364,e136,2020-09-19,false,trabajo actual
u1670,e60,2025-08-23,false,interés en la industria
u744,e138,2019-11-30,true,networking
u1491,e154,2020-03-16,true,trabajo actual
u1092,e243,2020-04-05,false,interés en la industria
u2035,e428,2023-06-02,false,posible empleador
u229,e409,2019-02-06,false,cliente potencial
u1025,e112,2025-03-06,false,interés en la industria
u1073,e528,2024-06-16,false,interés en la industria
u1335,e382,2025-04-26,false,posible empleador
u498,e442,2022-01-03,false,trabajo actual
u1799,e476,2026-08-06,true,ex empleador
u1296,e487,2025-10-15,true,interés general
u122,e315,2023-07-23,false,trabajo actual
u1570,e549,2026-08-30,true,seguimiento de ofertas
u1923,e333,2025-09-30,true,interés general
u801,e107,2020-02-04,true,interés en la industria
u1938,e112,2024-07-28,false,interés en la industria
u1995,e120,2022-11-27,true,interés en la industria
u1537,e331,2023-07-12,false,networking
u1072,e230,2025-05-01,true,trabajo actual
u1650,e141,2026-12-18,true,interés general
u505,e463,2023-01-14,false,interés en la industria
u1668,e136,2024-09-10,true,interés general
u538,e313,2025-07-10,true,interés general
u1292,e50,2020-08-28,true,networking
u1164,e448,2021-07-27,false,seguimiento de ofertas
u998,e382,2025-03-02,false,ex empleador
u373,e79,2021-03-10,false,ex empleador
u185,e356,2026-12-07,true,networking
u2117,e34,2026-11-15,false,trabajo actual
u416,e14,2025-01-23,false,interés en la industria
u433,e121,2026-12-05,true,seguimiento de ofertas
u731,e311,2020-02-23,false,ex empleador
u1943,e179,2019-04-11,false,posible empleador
u628,e56,2019-04-02,false,networking
u1081,e84,2022-04-01,true,posible empleador
u1258,e48,2023-03-25,false,ex empleador
u88,e408,2019-11-10,false,posible empleador
u1200,e51,2020-01-23,true,ex empleador
u1169,e172,2020-02-08,false,posible empleador
u577,e283,2025-02-14,false,ex empleador
u1697,e345,2022-06-22,false,networking
u495,e230,2023-03-18,false,networking
u1820,e331,2026-08-14,true,seguimiento de ofertas
u612,e48,2021-06-29,false,posible empleador
u1478,e92,2020-04-30,false,posible empleador
u637,e324,2019-09-12,true,posible empleador
u137,e124,2021-03-02,false,interés general
u1082,e62,2026-10-08,true,trabajo actual
u1682,e227,2026-01-03,false,cliente potencial
u726,e80,2023-08-24,true,interés en la industria
u1889,e501,2024-06-01,true,interés general
u1430,e184,2025-08-12,true,networking
u1668,e236,2023-11-30,true,posible empleador
u1737,e341,2023-05-08,false,networking
u329,e476,2026-06-09,true,cliente potencial
u1905,e500,2022-12-28,true,interés general
u861,e496,2021-02-17,false,cliente potencial
u906,e360,2021-12-28,false,interés en la industria
u645,e43,2020-04-18,true,trabajo actual
u2160,e287,2021-12-05,true,cliente potencial
u1845,e470,2023-10-20,true,ex empleador
u1938,e79,2026-02-04,true,posible empleador
u1685,e411,2026-11-15,false,seguimiento de ofertas
u1075,e414,2025-10-07,true,trabajo actual
u549,e547,2025-12-07,false,ex empleador
u624,e426,2021-11-23,false,interés general
u1367,e349,2019-05-04,false,interés general
u281,e152,2026-07-22,true,interés en la industria
u2088,e83,2022-09-06,true,cliente potencial
u1968,e89,2022-09-08,false,networking
u1773,e260,2021-05-01,true,interés general
u1256,e49,2020-03-13,false,interés general
u338,e82,2020-06-01,false,trabajo actual
u1207,e197,2024-02-09,false,networking
u1485,e167,2020-06-02,true,interés en la industria
u977,e128,2024-04-10,true,interés en la industria
u1597,e161,2025-10-02,false,interés en la industria
u1795,e33,2025-12-07,false,networking
u215,e181,2025-08-09,true,ex empleador
u310,e7,2021-09-10,true,trabajo actual
u901,e510,2026-01-24,false,ex empleador
u761,e284,2019-11-02,false,interés en la industria
u398,e345,2024-03-13,true,cliente potencial
u2094,e57,2020-01-20,true,cliente potencial
u1058,e208,2025-09-11,true,interés general
u2099,e73,2020-10-05,true,seguimiento de ofertas
u1024,e138,2019-04-25,false,seguimiento de ofertas
u1142,e400,2023-03-03,false,interés en la industria
u1704,e3,2019-09-27,true,ex empleador
u940,e345,2021-11-10,false,ex empleador
u2170,e409,2025-12-04,true,networking
u1227,e267,2021-08-11,false,seguimiento de ofertas
u711,e54,2019-09-26,false,cliente potencial
u1086,e208,2022-03-09,false,cliente potencial
u1687,e81,2023-11-07,true,seguimiento de ofertas
u1193,e416,2023-06-21,false,interés general
u85,e343,2026-05-07,true,trabajo actual
u2143,e304,2025-01-18,false,networking
u1948,e133,2026-06-28,true,interés en la industria
u1443,e217,2024-01-12,false,interés general
u373,e194,2019-09-21,true,networking
u547,e156,2021-04-28,true,trabajo actual
u940,e349,2021-09-11,false,networking
u1551,e378,2023-12-21,true,cliente potencial
u1664,e341,2026-08-07,false,posible empleador
u792,e480,2023-04-12,false,cliente potencial
u510,e143,2022-01-03,true,posible empleador
u805,e100,2026-10-09,false,cliente potencial
u125,e7,2025-09-14,true,posible empleador
u1618,e234,2019-09-29,true,cliente potencial
u905,e36,2023-08-04,true,trabajo actual
u829,e60,2026-11-05,false,trabajo actual
u1187,e4,2023-03-17,false,trabajo actual
u1312,e219,2023-07-25,true,interés general
u61,e16,2019-09-30,true,ex empleador
u924,e451,2026-12-13,false,interés en la industria
u1598,e188,2020-08-31,false,posible empleador
u1590,e224,2023-11-22,false,trabajo actual
u1532,e506,2024-12-12,true,trabajo actual
u1298,e289,2026-03-20,true,cliente potencial
u202,e242,2020-02-19,false,posible empleador
u279,e196,2019-05-27,false,interés en la industria
u651,e127,2024-09-12,true,posible empleador
u1382,e66,2021-10-06,false,trabajo actual
u1686,e413,2022-08-03,true,interés general
u413,e412,2019-12-02,true,interés en la industria
u1903,e419,2022-03-08,true,posible empleador
u1209,e301,2019-07-22,true,posible empleador
u1401,e475,2021-06-26,true,interés en la industria
u1318,e515,2026-03-20,true,ex empleador
u2123,e381,2023-06-29,true,ex empleador
u1440,e378,2019-07-13,false,posible empleador
u1945,e160,2025-01-13,false,trabajo actual
u51,e211,2022-11-19,true,interés general
u1657,e145,2026-04-23,false,posible empleador
u462,e19,2019-08-22,true,cliente potencial
u1079,e13,2022-07-31,true,interés general
u681,e101,2025-02-26,false,posible empleador
u1756,e278,2025-04-20,true,interés general
u1280,e153,2022-04-25,true,posible empleador
u457,e196,2022-06-17,false,networking
u1234,e15,2026-12-09,false,posible empleador
u1109,e288,2021-06-07,true,cliente potencial
u1337,e284,2024-03-22,false,networking
u1143,e199,2020-09-17,false,cliente potencial
u1485,e136,2019-06-29,true,interés en la industria
u748,e245,2020-08-17,true,networking
u1582,e317,2020-06-02,false,seguimiento de ofertas
u1040,e152,2020-06-06,false,cliente potencial
u346,e271,2022-12-21,true,posible empleador
u700,e477,2022-07-23,false,trabajo actual
u880,e462,2023-05-30,false,posible empleador
u674,e393,2019-03-15,false,networking
u52,e242,2020-10-29,true,trabajo actual
u1428,e325,2025-05-27,false,seguimiento de ofertas
u1994,e189,2021-09-01,true,networking
u1934,e239,2022-10-01,true,posible empleador
u1028,e400,2023-02-19,true,posible empleador
u563,e360,2021-11-17,false,interés general
u394,e331,2020-05-04,true,seguimiento de ofertas
u2000,e111,2020-11-04,true,posible empleador
u1957,e255,2026-11-18,true,trabajo actual
u551,e38,2019-06-07,true,posible empleador
u1167,e436,2022-06-15,false,interés en la industria
u1319,e542,2021-02-19,false,interés general
u927,e355,2022-04-18,false,interés en la industria
u290,e203,2020-12-06,true,interés en la industria
u99,e375,2022-06-09,true,posible empleador
u114,e305,2022-05-20,true,trabajo actual
u224,e349,2019-03-29,false,networking
u1453,e137,2024-12-13,false,ex empleador
u1980,e14,2020-07-31,true,interés en la industria
u1608,e194,2022-03-03,true,ex empleador
u34,e549,2021-05-25,true,networking
u658,e232,2021-07-05,true,cliente potencial
u1717,e379,2024-03-03,true,networking
u238,e483,2022-02-11,true,cliente potencial
u621,e188,2022-07-27,false,posible empleador
u371,e496,2020-12-29,true,networking
u118,e452,2020-05-27,false,cliente potencial
u2167,e445,2023-06-09,true,networking
u698,e465,2025-05-22,true,ex empleador
u483,e152,2026-04-06,false,posible empleador
u370,e327,2024-09-22,true,interés en la industria
u799,e195,2019-06-27,false,cliente potencial
u2190,e212,2024-01-13,false,interés general
u638,e418,2025-06-30,false,interés en la industria
u621,e331,2021-02-07,false,ex empleador
u1445,e140,2026-09-08,true,ex empleador
u2087,e259,2019-10-03,false,seguimiento de ofertas
u784,e455,2026-08-30,false,posible empleador
u687,e46,2022-10-25,false,seguimiento de ofertas
u2165,e360,2019-05-25,false,ex empleador
u644,e166,2023-08-08,false,seguimiento de ofertas
u1785,e101,2022-07-15,false,seguimiento de ofertas
u1683,e535,2021-11-04,true,cliente potencial
u1217,e331,2023-04-12,true,ex empleador
u51,e5,2025-10-23,true,trabajo actual
u76,e350,2025-03-28,true,interés en la industria
u1510,e365,2025-07-29,true,ex empleador
u103,e231,2026-01-05,true,trabajo actual
u1223,e426,2020-07-18,true,networking
u97,e186,2026-12-29,false,interés en la industria
u6,e192,2026-09-04,true,trabajo actual
u870,e449,2024-09-06,true,interés general
u457,e116,2022-09-01,true,interés en la industria
u424,e512,2023-04-06,false,cliente potencial
u1877,e483,2019-01-06,true,seguimiento de ofertas
u2123,e505,2026-03-11,true,seguimiento de ofertas
u1136,e120,2019-11-30,true,seguimiento de ofertas
u1880,e39,2023-02-03,true,ex empleador
u2123,e451,2026-02-06,false,networking
u2030,e541,2019-12-02,false,trabajo actual
u250,e526,2022-04-06,true,trabajo actual
u824,e476,2019-11-10,false,interés general
u61,e350,2019-07-30,true,cliente potencial
u1549,e383,2023-09-27,false,interés en la industria
u1267,e40,2021-01-10,true,ex empleador
u1633,e474,2019-08-09,false,posible empleador
u750,e36,2025-04-27,false,seguimiento de ofertas
u1840,e15,2020-02-02,true,networking
u1135,e494,2021-03-03,true,seguimiento de ofertas
u2152,e527,2021-12-22,false,interés general
u1244,e346,2022-06-10,false,interés en la industria
u168,e460,2024-01-27,false,posible empleador
u1181,e9,2021-07-23,true,trabajo actual
u650,e529,2026-06-21,true,ex empleador
u1927,e273,2022-03-07,false,seguimiento de ofertas
u660,e447,2020-06-04,true,interés general
u302,e281,2024-06-05,false,seguimiento de ofertas
u1233,e274,2025-09-16,false,ex empleador
u1007,e338,2026-05-26,true,trabajo actual
u80,e313,2021-03-26,true,interés general
u1241,e283,2023-09-14,false,interés general
u1801,e447,2019-01-30,true,seguimiento de ofertas
u721,e284,2022-05-22,false,posible empleador
u1956,e365,2026-07-25,true,trabajo actual
u803,e362,2024-03-17,false,cliente potencial
u705,e340,2022-01-22,false,cliente potencial
u480,e513,2022-12-28,false,trabajo actual
u786,e245,2020-01-23,true,interés general
u1154,e260,2025-01-04,false,trabajo actual
u1729,e35,2026-04-15,false,seguimiento de ofertas
u1698,e206,2019-05-15,false,trabajo actual
u41,e326,2022-01-06,false,ex empleador
u1704,e64,2026-05-25,false,interés general
u1377,e524,2019-11-19,true,ex empleador
u423,e435,2025-05-05,false,networking
u991,e175,2020-02-27,true,ex empleador
u1197,e524,2026-05-24,false,posible empleador
u1271,e510,2026-10-12,false,interés en la industria
u98,e212,2026-10-06,true,ex empleador
u127,e253,2021-05-26,true,seguimiento de ofertas
u198,e314,2025-07-21,false,seguimiento de ofertas
u156,e485,2020-05-27,false,posible empleador
u578,e71,2022-08-11,false,ex empleador
u320,e217,2025-06-24,true,ex empleador
u646,e464,2022-03-18,true,trabajo actual
u837,e411,2024-10-05,false,trabajo actual
u1594,e19,2024-03-15,true,interés en la industria
u835,e101,2019-09-13,false,trabajo actual
u756,e546,2023-04-30,true,interés general
u350,e522,2022-10-31,true,ex empleador
u1273,e311,2024-10-24,false,interés en la industria
u758,e427,2020-08-12,true,cliente potencial
u825,e464,2025-03-08,true,seguimiento de ofertas
u366,e238,2025-02-22,false,networking
u653,e224,2025-02-05,true,trabajo actual
u2066,e9,2024-08-18,true,interés general
u1090,e251,2024-01-24,true,cliente potencial
u310,e473,2019-10-15,false,ex empleador
u1712,e48,2025-10-02,false,posible empleador
u1228,e381,2023-07-03,true,trabajo actual
u1703,e341,2025-01-08,true,trabajo actual
u768,e160,2020-09-08,false,posible empleador
u754,e120,2023-12-20,true,cliente potencial
u1520,e380,2022-08-06,false,posible empleador
u1463,e343,2023-07-07,true,cliente potencial
u1166,e491,2021-09-26,true,interés general
u103,e456,2020-08-23,true,ex empleador
u1198,e291,2020-04-14,false,ex empleador
u1441,e72,2024-11-06,true,interés general
u91,e107,2020-12-15,false,interés general
u1864,e453,2020-05-11,false,networking
u1804,e318,2019-11-03,true,seguimiento de ofertas
u1420,e77,2021-05-30,true,networking
u1432,e42,2019-02-15,false,interés en la industria
u466,e57,2019-08-13,false,seguimiento de ofertas
u2068,e25,2020-08-17,true,seguimiento de ofertas
u43,e246,2024-11-20,false,networking
u553,e126,2022-07-25,true,networking
u2011,e338,2023-05-09,true,ex empleador
u610,e319,2022-02-28,false,posible empleador
u515,e72,2022-09-11,true,networking
u580,e86,2024-09-17,true,cliente potencial
u976,e304,2023-06-27,true,posible empleador
u677,e354,2025-10-05,true,seguimiento de ofertas
u168,e60,2025-05-03,false,seguimiento de ofertas
u1787,e488,2021-03-21,true,ex empleador
u1227,e453,2023-10-12,false,networking
u1438,e253,2026-03-08,false,networking
u476,e173,2019-02-25,true,networking
u38,e536,2023-11-12,false,seguimiento de ofertas
u907,e444,2020-07-20,false,networking
u126,e370,2019-09-02,false,trabajo actual
u1329,e481,2019-04-09,false,cliente potencial
u1643,e274,2021-07-30,false,trabajo actual
u11,e422,2023-09-09,false,interés general
u711,e293,2025-09-27,false,seguimiento de ofertas
u1282,e139,2021-02-01,false,ex empleador
u359,e480,2022-04-06,true,cliente potencial
u1064,e14,2024-02-28,true,posible empleador
u24,e110,2024-11-27,false,posible empleador
u630,e211,2020-06-15,false,trabajo actual
u353,e329,2026-01-15,true,ex empleador
u883,e455,2020-08-15,true,posible empleador
u935,e452,2020-12-24,false,seguimiento de ofertas
u1673,e82,2019-05-02,false,ex empleador
u385,e456,2019-11-08,false,trabajo actual
u1728,e6,2021-06-24,false,cliente potencial
u254,e27,2023-05-12,false,cliente potencial
u371,e96,2024-09-30,false,seguimiento de ofertas
u123,e497,2026-03-15,true,posible empleador
u1432,e96,2026-01-10,true,seguimiento de ofertas
u958,e52,2021-11-14,false,cliente potencial
u833,e305,2025-02-14,true,cliente potencial
u1806,e380,2021-02-18,false,cliente potencial
u2100,e364,2022-03-09,true,trabajo actual
u1009,e264,2022-05-09,true,networking
u2172,e153,2022-12-31,false,trabajo actual
u527,e318,2023-09-22,true,networking
u1024,e112,2024-06-20,false,interés general
u1574,e189,2021-09-14,false,ex empleador
u2195,e408,2022-07-11,true,networking
u1743,e458,2023-05-24,true,ex empleador
u1250,e0,2024-01-14,true,networking
u1319,e34,2019-05-26,true,interés en la industria
u1954,e213,2023-07-12,true,seguimiento de ofertas
u1804,e200,2019-11-02,false,networking
u1281,e127,2021-11-08,false,networking
u1773,e157,2026-01-24,false,interés en la industria
u1702,e1,2020-09-01,false,trabajo actual
u858,e304,2024-08-08,true,cliente potencial
u1997,e206,2019-01-23,true,cliente potencial
u2187,e426,2019-08-28,true,networking
u1444,e130,2019-04-25,false,ex empleador
u1777,e490,2019-03-25,true,trabajo actual
u840,e75,2021-07-12,false,cliente potencial
u1031,e77,2021-04-07,false,seguimiento de ofertas
u797,e96,2022-10-18,false,interés general
u1339,e284,2024-08-23,true,cliente potencial
u284,e151,2021-01-10,true,ex empleador
u1960,e75,2022-04-19,true,posible empleador
u1829,e230,2020-04-30,false,trabajo actual
u2016,e216,2025-03-21,false,posible empleador
u343,e144,2026-02-09,true,cliente potencial
u1017,e24,2023-07-08,true,trabajo actual
u1225,e549,2025-12-19,true,ex empleador
u290,e248,2019-03-30,true,seguimiento de ofertas
u2109,e453,2019-11-20,true,posible empleador
u1736,e507,2023-03-20,false,interés general
u1247,e404,2025-02-18,true,ex empleador
u581,e456,2026-09-08,false,interés general
u978,e123,2024-01-11,false,ex empleador
u1907,e421,2024-01-29,false,interés general
u1335,e14,2019-03-04,false,posible empleador
u967,e134,2025-01-09,false,seguimiento de ofertas
u381,e162,2019-04-04,true,trabajo actual
u1468,e242,2023-04-20,true,interés en la industria
u2066,e512,2019-01-25,false,seguimiento de ofertas
u1783,e3,2020-08-28,true,posible empleador
u1304,e36,2025-07-29,true,interés general
u1712,e60,2025-03-14,false,cliente potencial
u902,e57,2020-02-20,true,interés en la industria
u1089,e302,2019-11-18,false,trabajo actual
u807,e335,2022-09-10,false,ex empleador
u1985,e22,2023-08-07,true,interés en la industria
u630,e307,2020-08-02,true,ex empleador
u414,e351,2021-05-01,false,seguimiento de ofertas
u1112,e387,2025-03-14,true,interés en la industria
u247,e131,2025-07-09,true,posible empleador
u1724,e469,2025-10-12,false,seguimiento de ofertas
u730,e538,2026-09-03,false,interés en la industria
u1951,e23,2020-07-23,false,cliente potencial
u403,e139,2026-08-20,true,posible empleador
u1396,e350,2021-07-20,true,interés general
u1915,e252,2024-11-20,true,trabajo actual
u423,e130,2025-05-27,false,trabajo actual
u1000,e54,2024-10-12,true,trabajo actual
u466,e310,2021-02-24,false,interés en la industria
u1545,e78,2026-07-08,true,posible empleador
u1398,e346,2022-04-10,true,networking
u613,e83,2023-07-28,false,seguimiento de ofertas
u1671,e158,2021-10-30,true,networking
u1685,e392,2023-06-19,true,networking
u436,e134,2021-06-16,false,interés en la industria
u135,e434,2020-09-17,false,interés general
u780,e240,2026-03-25,false,ex empleador
u464,e218,2021-10-23,false,cliente potencial
u1091,e480,2022-12-19,true,seguimiento de ofertas
u1810,e69,2021-08-16,true,interés general
u544,e330,2025-07-05,false,seguimiento de ofertas
u1974,e507,2021-03-22,true,posible empleador
u693,e175,2025-04-14,true,trabajo actual
u1774,e414,2023-01-05,true,posible empleador
u1140,e345,2025-07-20,true,cliente potencial
u692,e54,2024-04-12,false,interés en la industria
u972,e259,2025-06-06,false,cliente potencial
u1793,e543,2023-08-12,true,interés en la industria
u1312,e223,2023-01-08,false,seguimiento de ofertas
u1841,e399,2022-09-16,false,ex empleador
u1076,e484,2025-04-04,false,seguimiento de ofertas
u2047,e320,2023-02-06,false,seguimiento de ofertas
u345,e291,2026-07-24,true,seguimiento de ofertas
u1051,e442,2021-12-07,true,interés en la industria
u1274,e97,2020-09-23,false,seguimiento de ofertas
u1287,e259,2021-08-23,true,posible empleador
u190,e428,2022-07-07,false,networking
u338,e159,2026-08-07,true,seguimiento de ofertas
u1328,e8,2026-09-06,false,trabajo actual
u291,e404,2023-09-16,false,posible empleador
u894,e192,2025-01-31,false,interés general
u2047,e238,2020-01-09,true,interés en la industria
u1857,e504,2026-05-22,true,cliente potencial
u880,e492,2019-02-14,false,networking
u1308,e237,2021-09-01,true,seguimiento de ofertas
u501,e538,2023-09-05,false,trabajo actual
u2031,e15,2020-06-30,true,seguimiento de ofertas
u1554,e448,2022-04-21,true,posible empleador
u359,e360,2026-02-01,true,trabajo actual
u1774,e41,2023-06-22,true,ex empleador
u1405,e180,2026-10-31,true,interés en la industria
u531,e261,2020-05-21,false,trabajo actual
u1640,e311,2022-02-05,true,networking
u1010,e251,2019-09-02,true,seguimiento de ofertas
u435,e366,2025-08-16,true,interés general
u2191,e223,2024-12-06,true,networking
u675,e39,2026-05-26,false,ex empleador
u1678,e375,2022-12-15,false,trabajo actual
u1848,e307,2019-08-27,false,seguimiento de ofertas
u1825,e166,2019-08-09,false,trabajo actual
u174,e232,2019-12-19,true,seguimiento de ofertas
u2146,e228,2019-01-16,false,trabajo actual
u607,e129,2025-11-08,false,seguimiento de ofertas
u354,e398,2021-02-06,false,trabajo actual
u898,e109,2026-05-02,false,ex empleador
u268,e52,2021-06-24,false,cliente potencial
u1219,e124,2024-03-25,false,interés en la industria
u708,e299,2021-02-05,true,cliente potencial
u416,e412,2025-01-06,true,seguimiento de ofertas
u16,e288,2020-06-16,false,posible empleador
u2164,e232,2026-04-19,false,interés general
u1543,e206,2022-04-13,false,interés en la industria
u1806,e515,2024-03-13,false,cliente potencial
u1038,e67,2021-01-07,true,ex empleador
u2194,e462,2025-02-11,false,interés general
u657,e363,2022-11-06,false,cliente potencial
u1555,e44,2019-04-17,true,seguimiento de ofertas
u795,e228,2019-10-24,false,posible empleador
u672,e69,2022-07-26,true,posible empleador
u1577,e391,2020-07-16,false,trabajo actual
u253,e270,2022-11-23,false,networking
u1185,e276,2020-12-05,true,ex empleador
u1608,e118,2026-10-08,false,ex empleador
u777,e318,2020-04-29,false,posible empleador
u5,e515,2025-07-25,false,networking
u777,e445,2023-06-13,false,interés en la industria
u747,e450,2020-12-15,false,interés general
u290,e474,2020-03-18,true,trabajo actual
u2116,e327,2019-10-04,false,ex empleador
u33,e437,2021-12-06,true,trabajo actual
u1747,e96,2024-10-08,true,seguimiento de ofertas
u553,e75,2019-09-12,false,ex empleador
u840,e396,2019-03-25,true,posible empleador
u1529,e223,2025-11-06,false,networking
u251,e308,2025-03-27,true,trabajo actual
u640,e440,2021-05-29,false,posible empleador
u85,e34,2019-06-01,false,ex empleador
u1731,e41,2025-06-22,false,posible empleador
u421,e172,2026-09-11,false,ex empleador
u1870,e89,2026-12-22,false,interés general
u74,e367,2019-05-17,true,interés en la industria
u1569,e233,2026-09-05,true,networking
u785,e89,2020-07-03,true,interés en la industria
u304,e323,2020-10-01,true,cliente potencial
u575,e90,2025-09-07,false,posible empleador
u2180,e279,2024-07-14,false,interés general
u639,e151,2023-05-28,true,trabajo actual
u1783,e100,2021-09-18,false,interés en la industria
u1272,e471,2025-08-05,false,trabajo actual
u286,e355,2025-04-29,false,seguimiento de ofertas
u1728,e7,2025-07-07,true,networking
u754,e235,2023-03-09,false,cliente potencial
u918,e444,2025-10-17,false,interés en la industria
u30,e522,2024-05-11,true,posible empleador
u1475,e259,2020-03-23,true,networking
u582,e117,2022-01-05,true,seguimiento de ofertas
u2168,e459,2019-02-25,true,cliente potencial
u11,e508,2025-04-08,true,posible empleador
u70,e405,2019-03-16,false,interés en la industria
u70,e450,2019-01-16,false,posible empleador
u134,e40,2023-04-29,false,interés en la industria
u1453,e541,2026-03-27,false,ex empleador
u262,e547,2020-09-30,true,posible empleador
u1893,e495,2019-06-18,false,interés general
u2191,e13,2019-07-14,true,interés en la industria
u120,e328,2023-06-22,false,networking
u2176,e338,2020-08-15,true,posible empleador
u1703,e367,2023-08-31,true,trabajo actual
u1061,e36,2020-12-26,true,interés general
u89,e306,2020-06-09,true,cliente potencial
u1514,e250,2026-11-18,false,cliente potencial
u1228,e159,2024-08-18,false,ex empleador
u252,e547,2026-04-18,false,seguimiento de ofertas
u1124,e173,2022-01-02,false,interés en la industria
u985,e328,2021-09-05,false,seguimiento de ofertas
u1633,e403,2019-02-22,true,seguimiento de ofertas
u11,e385,2023-08-26,false,interés en la industria
u676,e417,2020-03-04,false,posible empleador
u2155,e539,2021-05-19,true,trabajo actual
u311,e210,2026-03-02,true,cliente potencial
u47,e13,2021-06-18,true,cliente potencial
u990,e20,2025-05-01,false,networking
u1095,e44,2026-10-29,false,cliente potencial
u18,e240,2026-01-01,true,posible empleador
u1188,e242,2020-02-07,true,ex empleador
u1614,e498,2021-01-07,true,ex empleador
u1160,e490,2020-06-24,false,networking
u2014,e352,2024-12-10,true,seguimiento de ofertas
u1169,e366,2023-07-01,true,seguimiento de ofertas
u181,e481,2021-08-20,false,interés en la industria
u1574,e54,2020-12-22,false,cliente potencial
u1643,e476,2025-11-29,true,interés en la industria
u1915,e511,2023-08-02,false,interés general
u1690,e523,2020-08-09,true,ex empleador
u938,e489,2021-12-24,false,seguimiento de ofertas
u406,e208,2020-03-06,true,seguimiento de ofertas
