from_usuario_id,to_usuario_id,fecha_conexion,nivel,aceptada
u831,u2199,2023-10-23,3er nivel,true
u1671,u195,2019-11-09,3er nivel,false
u286,u442,2021-09-26,3er nivel,false
u1108,u242,2023-08-20,3er nivel,false
u131,u1479,2019-11-05,3er nivel,false
u190,u1213,2024-07-16,2do nivel,true
u1450,u146,2021-08-22,1er nivel,false
u1884,u1201,2019-09-19,2do nivel,true
u747,u675,2024-11-26,2do nivel,false
u1664,u915,2021-07-31,2do nivel,false
u20,u752,2021-07-02,2do nivel,true
u379,u2039,2025-06-08,3er nivel,true
u432,u482,2025-04-05,1er nivel,true
u1015,u112,2022-08-14,1er nivel,true
u635,u1857,2019-12-18,3er nivel,true
u1440,u2133,2019-12-25,2do nivel,false
u1718,u210,2022-09-25,2do nivel,true
u996,u888,2019-05-25,3er nivel,false
u1878,u1844,2023-07-13,3er nivel,false
u1089,u808,2021-12-05,3er nivel,false
u1121,u1330,2024-09-03,1er nivel,false
u1059,u1650,2021-04-22,2do nivel,true
u1017,u899,2019-02-10,1er nivel,true
u28,u1115,2024-02-13,1er nivel,false
u1658,u620,2021-08-22,2do nivel,true
u1499,u1013,2019-07-11,1er nivel,true
u2155,u365,2025-08-25,2do nivel,true
u15,u444,2020-01-03,1er nivel,false
u549,u211,2024-06-22,3er nivel,true
u2192,u2027,2022-04-11,1er nivel,false
u1582,u1425,2023-09-01,2do nivel,true
u1845,u181,2024-07-14,1er nivel,false
u965,u1944,2021-03-10,2do nivel,false
u332,u1045,2021-08-24,2do nivel,true
u1315,u1439,2021-12-12,2do nivel,true
u516,u624,2025-01-02,3er nivel,false
u1876,u1657,2023-05-05,1er nivel,true
u1994,u1256,2025-06-22,1er nivel,true
u631,u1558,2020-03-17,3er nivel,true
u1529,u402,2023-02-19,1er nivel,false
u395,u1518,2025-12-23,2do nivel,true
u236,u1273,2024-09-18,3er nivel,false
u1372,u1780,2019-02-01,3er nivel,false
u1583,u1511,2022-01-14,3er nivel,false
u1285,u1547,2025-05-07,2do nivel,false
u1476,u1509,2023-10-21,1er nivel,true
u1007,u1194,2019-03-12,1er nivel,true
u1342,u546,2021-01-02,3er nivel,true
u1203,u103,2020-01-02,2do nivel,true
u1977,u1763,2020-11-06,3er nivel,false
u699,u95,2020-02-07,1er nivel,true
u1880,u559,2021-01-29,1er nivel,false
u911,u1047,2020-12-13,1er nivel,true
u2120,u562,2022-05-01,1er nivel,false
u1897,u1865,2024-09-28,2do nivel,true
u1182,u452,2021-09-07,2do nivel,true
u851,u161,2024-02-15,1er nivel,false
u2019,u407,2021-05-18,2do nivel,true
u2052,u1821,2024-03-25,2do nivel,false
u2105,u1473,2021-05-05,3er nivel,false
u667,u1314,2024-12-25,2do nivel,true
u1304,u1325,2025-12-07,3er nivel,false
u491,u1289,2022-01-11,1er nivel,false
u1016,u1724,2019-08-10,2do nivel,true
u2019,u520,2022-03-21,1er nivel,true
u2099,u1204,2025-04-06,2do nivel,true
u1745,u1077,2020-05-01,2do nivel,false
u631,u1485,2019-07-24,3er nivel,false
u786,u1016,2024-07-28,2do nivel,false
u199,u413,2022-08-29,2do nivel,true
u2167,u4,2023-10-20,1er nivel,false
u2132,u1180,2022-09-23,2do nivel,false
u27,u1313,2021-01-10,3er nivel,false
u1408,u978,2024-05-30,1er nivel,false
u1941,u1683,2024-08-19,1er nivel,false
u1623,u964,2022-07-05,1er nivel,false
u400,u2153,2021-08-29,2do nivel,false
u123,u746,2024-02-19,2do nivel,false
u1072,u2008,2019-08-05,1er nivel,false
u726,u1390,2019-03-26,1er nivel,true
u1752,u1002,2023-04-09,3er nivel,true
u1225,u145,2020-09-25,1er nivel,true
u118,u1101,2022-11-17,2do nivel,true
u1178,u1593,2019-04-18,2do nivel,false
u768,u1254,2025-07-02,1er nivel,true
u1732,u1682,2023-11-26,1er nivel,false
u509,u1700,2023-03-20,1er nivel,false
u1323,u2019,2024-01-16,1er nivel,true
u1068,u1469,2022-10-10,3er nivel,false
u786,u1705,2021-02-01,1er nivel,true
u330,u866,2019-10-30,3er nivel,true
u304,u191,2025-03-24,1er nivel,true
u166,u888,2025-01-31,2do nivel,false
u783,u106,2019-05-18,2do nivel,false
u2115,u385,2025-05-29,3er nivel,false
u1855,u44,2023-09-02,2do nivel,false
u2086,u2076,2022-05-07,1er nivel,true
u362,u1775,2022-08-05,1er nivel,true
u922,u2180,2019-09-28,3er nivel,true
u2008,u574,2022-04-16,3er nivel,true
u442,u1103,2019-08-12,2do nivel,false
u816,u942,2022-02-18,2do nivel,false
u1959,u1004,2024-10-11,2do nivel,true
u1296,u879,2024-06-18,1er nivel,false
u2118,u51,2020-01-06,2do nivel,true
u1510,u2134,2022-02-26,3er nivel,false
u625,u72,2019-05-25,1er nivel,true
u920,u144,2020-10-27,1er nivel,true
u555,u1554,2025-01-04,2do nivel,true
u452,u2011,2021-07-27,3er nivel,false
u1324,u1491,2023-01-28,2do nivel,true
u1415,u389,2025-02-05,1er nivel,false
u1543,u375,2022-05-17,1er nivel,false
u1717,u567,2022-04-26,2do nivel,true
u1687,u2025,2024-05-09,3er nivel,true
u1053,u367,2019-12-22,1er nivel,true
u218,u731,2023-05-29,2do nivel,true
u831,u1317,2025-08-09,2do nivel,false
u2154,u1470,2023-07-16,2do nivel,true
u1523,u614,2024-07-06,2do nivel,true
u369,u1815,2024-06-23,3er nivel,true
u27,u1485,2021-08-03,2do nivel,true
u1466,u1679,2022-11-10,2do nivel,true
u853,u2034,2021-03-21,2do nivel,true
u1259,u303,2025-12-04,1er nivel,true
u126,u100,2020-11-21,2do nivel,true
u90,u295,2020-06-26,2do nivel,false
u1538,u115,2023-05-13,2do nivel,true
u1528,u1517,2024-04-12,3er nivel,false
u1211,u1221,2020-03-31,1er nivel,true
u2060,u1272,2024-08-15,2do nivel,true
u382,u1982,2020-12-19,2do nivel,false
u608,u318,2025-12-22,2do nivel,true
u1176,u1936,2025-03-31,3er nivel,true
u829,u1771,2024-05-19,1er nivel,false
u287,u1710,2024-11-20,2do nivel,true
u625,u1572,2021-08-22,3er nivel,true
u1849,u1263,2019-12-21,2do nivel,false
u1409,u13,2025-08-15,2do nivel,true
u864,u801,2019-07-08,3er nivel,false
u190,u908,2024-10-06,1er nivel,false
u696,u1475,2020-09-30,2do nivel,true
u1196,u1826,2021-08-05,2do nivel,false
u1252,u1596,2021-05-08,3er nivel,false
u1568,u1068,2024-05-23,2do nivel,false
u1385,u496,2021-10-18,1er nivel,true
u59,u288,2023-03-06,1er nivel,true
u303,u2175,2020-01-18,2do nivel,false
u2181,u295,2020-11-02,1er nivel,false
u2157,u1686,2023-04-23,1er nivel,true
u951,u606,2021-08-29,2do nivel,true
u292,u1009,2025-07-26,2do nivel,true
u707,u1321,2021-12-19,3er nivel,false
u1481,u1841,2019-03-20,1er nivel,true
u1923,u1647,2025-02-13,3er nivel,true
u229,u354,2021-05-28,1er nivel,false
u1924,u220,2024-05-23,1er nivel,true
u2093,u405,2022-04-13,1er nivel,false
u739,u912,2023-12-03,2do nivel,false
u1129,u1406,2022-01-26,2do nivel,true
u1808,u949,2021-03-04,1er nivel,true
u1664,u1387,2021-12-10,3er nivel,false
u1606,u1510,2024-01-12,3er nivel,true
u1521,u301,2023-09-20,2do nivel,false
u1375,u380,2023-12-02,1er nivel,false
u1026,u631,2019-11-10,1er nivel,false
u217,u465,2024-05-20,1er nivel,false
u1981,u655,2020-12-11,3er nivel,true
u1163,u1354,2021-03-31,1er nivel,false
u1299,u333,2023-04-24,2do nivel,false
u403,u63,2022-09-27,2do nivel,true
u114,u2125,2022-08-24,3er nivel,true
u2120,u55,2025-10-15,2do nivel,true
u77,u1909,2025-11-27,2do nivel,true
u152,u1896,2025-08-17,3er nivel,false
u1348,u326,2021-07-15,1er nivel,true
u2046,u90,2024-11-13,2do nivel,true
u1365,u1833,2021-12-04,3er nivel,true
u1729,u1990,2019-10-03,2do nivel,false
u1775,u1933,2019-07-21,3er nivel,false
u1762,u2016,2025-02-17,3er nivel,false
u484,u1742,2025-03-04,1er nivel,true
u824,u1505,2020-08-20,3er nivel,false
u1917,u1224,2019-09-05,1er nivel,false
u1181,u341,2023-02-15,1er nivel,false
u2106,u1392,2020-01-02,1er nivel,true
u329,u1558,2024-06-30,3er nivel,false
u817,u1113,2024-09-25,1er nivel,false
u478,u1033,2025-11-23,2do nivel,false
u1854,u1533,2024-02-20,3er nivel,true
u1559,u1296,2022-04-04,1er nivel,true
u786,u384,2021-04-02,3er nivel,false
u755,u1576,2025-04-13,1er nivel,false
u1409,u1891,2020-01-25,1er nivel,false
u1900,u89,2019-07-06,1er nivel,false
u1197,u1423,2019-09-27,3er nivel,true
u689,u1109,2019-09-12,1er nivel,true
u2126,u1823,2025-01-04,3er nivel,true
u181,u831,2025-01-09,1er nivel,false
u1906,u1607,2019-07-30,2do nivel,true
u1622,u753,2023-09-27,1er nivel,true
u616,u1431,2025-05-14,3er nivel,false
u831,u1811,2023-10-11,1er nivel,true
u22,u1473,2021-03-27,1er nivel,false
u530,u1799,2020-07-10,1er nivel,false
u1625,u1896,2023-02-18,2do nivel,true
u1490,u2038,2021-05-26,1er nivel,true
u1871,u1325,2021-09-17,2do nivel,false
u1533,u248,2024-09-06,3er nivel,true
u16,u1641,2025-04-15,1er nivel,false
u2114,u503,2023-12-16,1er nivel,false
u1719,u1999,2020-09-02,3er nivel,false
u555,u1826,2025-12-14,1er nivel,true
u1757,u869,2024-01-26,3er nivel,true
u146,u1103,2024-01-07,1er nivel,true
u682,u2173,2025-01-11,3er nivel,true
u874,u1813,2025-04-23,2do nivel,true
u1803,u1950,2019-06-09,1er nivel,false
u688,u1229,2020-12-09,2do nivel,false
u1018,u357,2019-07-01,1er nivel,true
u584,u387,2019-03-30,1er nivel,false
u1932,u1081,2019-05-25,1er nivel,true
u1395,u1079,2020-08-25,2do nivel,true
u2109,u881,2020-03-17,3er nivel,true
u248,u971,2022-02-14,1er nivel,true
u1871,u428,2022-05-21,3er nivel,true
u171,u1353,2022-06-12,2do nivel,true
u540,u2023,2023-01-06,3er nivel,false
u2123,u1510,2025-03-20,1er nivel,false
u1147,u2073,2025-03-09,3er nivel,false
u1705,u1799,2021-11-23,3er nivel,true
u699,u778,2020-12-01,3er nivel,false
u1040,u676,2022-10-02,1er nivel,false
u1669,u1141,2024-03-06,1er nivel,false
u1198,u568,2023-05-04,2do nivel,false
u218,u1668,2023-11-19,1er nivel,true
u1105,u1412,2019-04-15,1er nivel,true
u1773,u154,2020-02-16,1er nivel,false
u469,u430,2020-02-19,3er nivel,false
u216,u1869,2023-06-16,1er nivel,true
u94,u1637,2025-11-05,3er nivel,true
u1674,u741,2020-01-14,2do nivel,false
u1920,u739,2019-03-18,1er nivel,true
u1555,u798,2019-10-12,2do nivel,true
u142,u535,2022-02-25,2do nivel,true
u745,u1463,2022-05-01,1er nivel,false
u1784,u2175,2023-05-19,2do nivel,true
u1613,u505,2024-07-06,1er nivel,false
u1875,u563,2024-07-08,3er nivel,true
u279,u2149,2025-03-25,3er nivel,false
u151,u1778,2019-07-14,2do nivel,false
u1594,u582,2019-03-12,1er nivel,false
u1153,u1179,2022-12-20,2do nivel,true
u312,u1787,2024-05-07,1er nivel,false
u606,u303,2021-11-07,1er nivel,true
u406,u1140,2019-04-12,2do nivel,true
u946,u1788,2023-04-08,2do nivel,true
u40,u2025,2019-08-23,1er nivel,true
u1195,u708,2024-03-08,1er nivel,true
u1085,u585,2022-05-04,2do nivel,true
u1704,u1217,2025-05-19,1er nivel,true
u523,u1288,2023-12-29,1er nivel,false
u1191,u203,2019-04-26,2do nivel,false
u667,u1079,2020-04-25,2do nivel,true
u1150,u1489,2023-10-23,2do nivel,false
u1616,u893,2025-10-08,2do nivel,true
u2050,u172,2020-01-04,1er nivel,true
u1579,u849,2021-09-14,2do nivel,false
u1461,u1954,2025-12-12,2do nivel,false
u1292,u1657,2024-03-01,2do nivel,false
u1148,u1551,2023-09-25,2do nivel,false
u1625,u1807,2021-11-12,3er nivel,true
u900,u1239,2024-09-21,1er nivel,false
u1140,u49,2021-05-20,1er nivel,false
u580,u661,2020-03-29,2do nivel,false
u1446,u817,2020-07-10,3er nivel,false
u1175,u545,2020-05-06,2do nivel,false
u389,u54,2019-03-08,2do nivel,true
u1291,u175,2019-08-05,2do nivel,true
u786,u1730,2023-02-07,1er nivel,false
u1639,u234,2022-08-14,3er nivel,true
u2199,u929,2024-05-25,2do nivel,false
u837,u1873,2025-06-19,1er nivel,true
u1314,u1879,2025-01-16,1er nivel,false
u373,u69,2025-02-01,1er nivel,false
u1466,u146,2025-08-15,2do nivel,true
u866,u1324,2022-01-20,2do nivel,true
u858,u1760,2022-02-01,1er nivel,true
u1221,u717,2020-09-03,3er nivel,true
u1362,u1316,2019-01-11,1er nivel,true
u593,u396,2023-01-14,2do nivel,false
u1508,u708,2022-01-02,1er nivel,false
u455,u1775,2023-05-23,2do nivel,false
u887,u1552,2019-07-08,1er nivel,true
u447,u1926,2019-01-02,1er nivel,true
u181,u1019,2020-09-11,3er nivel,false
u823,u818,2023-06-14,1er nivel,false
u1095,u496,2024-04-08,3er nivel,true
u289,u1713,2022-10-16,1er nivel,false
u494,u258,2020-02-12,2do nivel,false
u2042,u728,2023-04-03,1er nivel,true
u2021,u960,2024-05-12,1er nivel,true
u500,u1535,2021-05-05,3er nivel,false
u1433,u170,2021-04-16,2do nivel,false
u1627,u1889,2021-07-05,1er nivel,true
u439,u621,2020-04-25,1er nivel,true
u756,u1271,2021-03-21,2do nivel,false
u1554,u1590,2020-06-08,3er nivel,true
u824,u1544,2020-12-31,1er nivel,false
u929,u1130,2021-11-22,1er nivel,false
u9,u314,2022-04-08,2do nivel,true
u537,u38,2022-11-06,3er nivel,false
u1152,u1055,2024-01-25,2do nivel,true
u819,u1743,2019-09-10,1er nivel,false
u1213,u2112,2020-03-22,1er nivel,true
u1513,u964,2021-05-14,3er nivel,true
u1755,u1127,2019-09-16,2do nivel,false
u454,u2053,2019-05-01,3er nivel,true
u1836,u1432,2023-05-03,2do nivel,true
u1376,u1343,2021-12-04,3er nivel,true
u2073,u1744,2025-04-06,3er nivel,false
u361,u577,2021-03-24,3er nivel,false
u2134,u1992,2025-11-02,1er nivel,false
u18,u1963,2021-04-22,1er nivel,true
u1971,u521,2025-05-05,2do nivel,false
u1582,u1017,2023-05-04,2do nivel,false
u1810,u793,2020-02-05,1er nivel,false
u731,u2126,2023-06-13,1er nivel,true
u1879,u1368,2022-06-14,2do nivel,true
u483,u325,2021-01-13,1er nivel,false
u806,u1468,2025-10-25,3er nivel,true
u931,u1063,2020-10-22,2do nivel,true
u2096,u610,2024-12-21,3er nivel,true
u1438,u1706,2023-02-16,3er nivel,false
u56,u1203,2019-08-09,1er nivel,false
u1153,u1249,2024-02-29,2do nivel,true
u1575,u1149,2025-02-01,1er nivel,true
u981,u1381,2024-08-08,3er nivel,true
u635,u1098,2022-03-09,1er nivel,true
u1331,u181,2023-07-21,3er nivel,false
u881,u1014,2025-08-15,1er nivel,false
u108,u1605,2020-08-16,2do nivel,true
u604,u942,2025-12-15,1er nivel,true
u1211,u1926,2024-08-19,3er nivel,false
u1141,u1453,2021-11-16,2do nivel,false
u60,u786,2020-05-13,3er nivel,false
u2065,u1579,2023-01-16,3er nivel,true
u1944,u1272,2024-10-15,1er nivel,true
u1688,u1207,2022-08-12,2do nivel,true
u1886,u2029,2020-05-26,3er nivel,false
u330,u498,2025-12-29,3er nivel,false
u453,u931,2023-06-24,2do nivel,false
u1824,u1928,2020-10-20,3er nivel,true
u488,u2058,2022-03-06,2do nivel,true
u476,u1047,2024-01-06,3er nivel,true
u724,u815,2019-12-27,3er nivel,false
u451,u1932,2020-08-09,2do nivel,true
u2114,u1058,2021-12-10,3er nivel,true
u1811,u480,2024-09-07,1er nivel,false
u1479,u1335,2025-11-11,1er nivel,true
u1526,u474,2020-10-22,1er nivel,false
u1252,u1262,2023-12-22,2do nivel,false
u938,u1603,2022-11-01,1er nivel,true
u1922,u96,2022-05-26,2do nivel,true
u671,u789,2024-01-31,1er nivel,true
u1485,u92,2023-03-24,3er nivel,true
u454,u562,2019-01-31,1er nivel,false
u2106,u490,2021-09-11,3er nivel,false
u1355,u339,2025-12-24,3er nivel,false
u745,u1081,2023-03-14,1er nivel,false
u128,u1499,2023-01-23,3er nivel,false
u711,u954,2023-01-27,3er nivel,true
u2100,u2119,2022-07-11,2do nivel,true
u694,u638,2025-11-09,2do nivel,false
u136,u745,2023-02-03,3er nivel,false
u1454,u1309,2022-07-11,2do nivel,true
u646,u155,2022-08-09,2do nivel,false
u728,u453,2021-01-31,3er nivel,false
u1834,u976,2021-10-14,3er nivel,false
u965,u1867,2019-04-28,3er nivel,false
u882,u598,2021-04-24,1er nivel,true
u304,u1804,2019-12-17,3er nivel,false
u1458,u1953,2023-10-28,1er nivel,true
u1532,u489,2023-05-29,2do nivel,true
u289,u1425,2023-09-30,3er nivel,false
u1105,u1541,2021-04-20,2do nivel,false
u2012,u208,2021-08-27,3er nivel,true
u870,u1695,2023-05-30,1er nivel,false
u220,u522,2023-04-30,3er nivel,false
u477,u1869,2022-09-28,3er nivel,false
u81,u1366,2021-07-16,1er nivel,false
u1359,u1334,2021-01-17,1er nivel,false
u1598,u504,2024-01-02,1er nivel,false
u1116,u1709,2019-08-26,1er nivel,true
u1204,u368,2019-01-01,2do nivel,true
u2163,u1847,2019-04-25,1er nivel,false
u363,u1952,2019-12-20,3er nivel,false
u1822,u1056,2022-10-19,1er nivel,true
u1952,u203,2023-10-16,2do nivel,false
u206,u1936,2019-10-22,3er nivel,true
u1312,u936,2022-03-25,2do nivel,true
u397,u1330,2022-09-07,3er nivel,false
u747,u1065,2019-05-04,1er nivel,false
u755,u220,2020-04-10,2do nivel,true
u469,u938,2019-05-04,3er nivel,true
u1436,u780,2020-03-31,1er nivel,false
u1324,u505,2022-12-14,1er nivel,true
u840,u1076,2022-09-03,1er nivel,false
u119,u1967,2019-11-04,3er nivel,true
u1999,u1570,2023-04-19,2do nivel,true
u252,u1573,2019-02-10,2do nivel,true
u1406,u245,2023-09-16,2do nivel,true
u1453,u391,2019-12-27,3er nivel,true
u729,u1128,2019-04-01,3er nivel,true
u1203,u1148,2019-06-16,2do nivel,true
u1119,u827,2024-10-15,3er nivel,true
u1315,u922,2020-02-19,2do nivel,true
u599,u1191,2023-11-10,1er nivel,false
u1467,u640,2020-09-27,2do nivel,true
u273,u1016,2021-12-03,1er nivel,false
u425,u566,2023-08-27,3er nivel,true
u1575,u1515,2025-01-18,3er nivel,true
u1343,u714,2024-04-16,1er nivel,true
u1679,u2050,2025-02-15,2do nivel,false
u110,u1676,2025-11-06,2do nivel,false
u1661,u2091,2022-01-26,2do nivel,true
u881,u330,2025-12-12,2do nivel,false
u1756,u1353,2025-05-04,1er nivel,true
u999,u1035,2021-11-17,3er nivel,false
u891,u20,2024-03-11,3er nivel,false
u1347,u1861,2024-08-19,2do nivel,false
u253,u690,2021-08-15,1er nivel,false
u1942,u469,2022-06-22,3er nivel,false
u1351,u129,2020-09-04,3er nivel,false
u53,u307,2019-11-09,3er nivel,true
u1820,u1673,2025-11-28,1er nivel,true
u2091,u297,2025-02-17,3er nivel,true
u897,u1936,2024-12-02,1er nivel,true
u453,u180,2022-03-12,2do nivel,true
u2083,u1096,2022-02-09,3er nivel,false
u1045,u1294,2021-08-01,3er nivel,true
u1429,u1662,2024-04-08,1er nivel,true
u263,u1359,2019-11-07,1er nivel,true
u1116,u1483,2020-06-24,2do nivel,false
u2151,u543,2019-10-18,2do nivel,false
u1461,u362,2022-05-13,2do nivel,true
u44,u0,2019-01-29,3er nivel,false
u1725,u1222,2020-03-13,2do nivel,true
u1875,u1823,2020-11-09,1er nivel,true
u2076,u1510,2022-08-28,2do nivel,true
u320,u1142,2025-04-27,1er nivel,false
u1176,u2196,2025-04-06,1er nivel,true
u2016,u822,2020-08-09,2do nivel,false
u295,u167,2021-08-28,2do nivel,false
u1848,u1011,2019-12-29,1er nivel,true
u696,u1306,2021-03-02,2do nivel,false
u898,u853,2022-09-14,3er nivel,false
u468,u1421,2019-10-06,3er nivel,false
u1122,u161,2019-03-23,2do nivel,false
u1767,u1937,2020-07-04,1er nivel,false
u2137,u2197,2019-11-30,1er nivel,true
u394,u192,2023-12-05,2do nivel,true
u1327,u1488,2022-07-27,3er nivel,false
u184,u1031,2020-08-13,2do nivel,true
u1794,u1918,2023-07-23,3er nivel,false
u1959,u1022,2020-06-20,2do nivel,false
u1607,u1565,2019-05-04,2do nivel,true
u720,u1923,2021-05-29,2do nivel,true
u857,u116,2023-01-17,2do nivel,true
u638,u474,2023-07-09,3er nivel,false
u736,u1574,2023-05-01,3er nivel,true
u1956,u937,2021-12-21,1er nivel,true
u1087,u696,2023-06-15,3er nivel,false
u1192,u1190,2023-06-03,1er nivel,false
u2073,u2158,2025-06-10,2do nivel,true
u596,u288,2025-12-28,1er nivel,true
u772,u129,2022-02-12,2do nivel,true
u388,u1959,2025-10-14,2do nivel,true
u1227,u2179,2022-11-19,2do nivel,false
u1433,u57,2022-03-06,2do nivel,false
u689,u1057,2019-04-12,2do nivel,false
u395,u1657,2021-06-02,1er nivel,false
u1583,u1178,2020-01-26,2do nivel,true
u217,u255,2021-06-23,1er nivel,false
u65,u1053,2023-12-11,2do nivel,true
u478,u543,2019-06-10,2do nivel,false
u87,u1535,2024-08-12,1er nivel,false
u1715,u26,2020-06-23,3er nivel,true
u2039,u213,2024-08-13,3er nivel,true
u1797,u576,2022-02-02,1er nivel,true
u1955,u1349,2021-08-20,1er nivel,false
u1892,u597,2020-09-12,2do nivel,false
u1603,u1822,2021-07-13,2do nivel,false
u2138,u1787,2019-09-12,1er nivel,false
u146,u183,2024-12-07,2do nivel,false
u1110,u276,2022-04-07,3er nivel,false
u1434,u276,2023-11-24,2do nivel,true
u452,u585,2023-12-12,1er nivel,false
u580,u1662,2020-01-15,2do nivel,true
u2102,u1716,2024-04-10,1er nivel,false
u2069,u984,2024-04-27,1er nivel,true
u277,u1790,2021-11-11,3er nivel,false
u1063,u1894,2019-11-17,1er nivel,true
u549,u1335,2025-03-18,1er nivel,false
u855,u1038,2025-03-20,1er nivel,true
u74,u145,2022-05-28,3er nivel,true
u1572,u588,2023-03-04,3er nivel,false
u471,u1364,2021-10-03,3er nivel,true
u31,u1407,2025-03-29,1er nivel,false
u1556,u677,2022-03-01,1er nivel,false
u1755,u1548,2020-01-14,1er nivel,true
u143,u1780,2019-09-24,3er nivel,false
u2078,u278,2023-03-20,1er nivel,true
u608,u1765,2022-08-21,1er nivel,false
u1576,u462,2022-05-09,2do nivel,true
u314,u293,2025-04-18,2do nivel,false
u233,u930,2024-03-15,2do nivel,true
u1576,u306,2020-12-25,2do nivel,true
u1166,u680,2023-05-05,1er nivel,true
u534,u1276,2019-09-17,2do nivel,true
u273,u637,2019-11-27,3er nivel,true
u869,u1862,2021-04-27,1er nivel,true
u1582,u159,2021-08-20,3er nivel,true
u2071,u1818,2025-10-02,3er nivel,false
u1888,u930,2024-04-01,3er nivel,false
u1505,u1784,2022-04-30,3er nivel,true
u88,u1261,2023-02-24,1er nivel,true
u1961,u517,2022-10-14,3er nivel,false
u25,u790,2024-07-21,2do nivel,false
u1224,u326,2021-03-02,1er nivel,true
u2099,u1042,2022-08-01,2do nivel,true
u553,u1533,2022-08-19,2do nivel,false
u513,u692,2024-09-17,2do nivel,true
u1061,u373,2021-08-20,2do nivel,true
u605,u1438,2022-07-15,3er nivel,false
u444,u963,2021-05-14,3er nivel,true
u874,u44,2022-11-25,2do nivel,true
u930,u441,2019-11-16,1er nivel,true
u2017,u572,2021-04-26,3er nivel,false
u1922,u221,2024-09-26,1er nivel,true
u865,u1517,2020-12-21,3er nivel,true
u312,u480,2019-11-10,1er nivel,true
u884,u200,2024-09-09,2do nivel,true
u896,u846,2019-07-11,3er nivel,true
u771,u2114,2025-10-12,1er nivel,false
u86,u662,2019-03-15,3er nivel,true
u1667,u2074,2020-04-29,3er nivel,true
u1089,u967,2021-04-15,2do nivel,false
u734,u1016,2023-02-21,3er nivel,true
u1484,u2149,2024-01-26,2do nivel,false
u2049,u148,2024-02-17,2do nivel,false
u210,u730,2022-02-18,2do nivel,false
u1070,u1119,2020-10-11,1er nivel,false
u2169,u1562,2022-01-18,3er nivel,false
u115,u760,2024-04-16,1er nivel,true
u165,u1984,2023-03-07,2do nivel,true
u626,u1079,2025-03-20,3er nivel,true
u371,u1233,2024-03-14,2do nivel,true
u1645,u779,2025-10-21,1er nivel,false
u1604,u1462,2024-09-17,2do nivel,false
u2149,u436,2022-01-23,1er nivel,true
u1110,u1032,2022-10-26,2do nivel,false
u989,u1725,2024-02-06,3er nivel,true
u705,u1706,2021-02-17,1er nivel,false
u1411,u1822,2019-08-27,3er nivel,true
u293,u1941,2023-01-11,3er nivel,false
u1671,u355,2022-04-08,2do nivel,false
u1593,u1528,2024-10-28,3er nivel,false
u240,u2148,2025-10-20,3er nivel,false
u1927,u503,2019-07-21,2do nivel,true
u1573,u476,2020-01-28,2do nivel,true
u720,u683,2021-05-26,3er nivel,false
u1711,u47,2023-03-25,2do nivel,false
u1441,u711,2020-12-29,3er nivel,false
u93,u1232,2022-03-28,1er nivel,false
u76,u1111,2024-12-27,3er nivel,false
u2186,u1617,2019-09-29,3er nivel,true
u2030,u1164,2022-08-16,2do nivel,false
u1807,u1649,2024-11-13,1er nivel,false
u874,u1776,2025-09-17,3er nivel,true
u148,u2077,2025-07-07,3er nivel,false
u958,u193,2021-06-23,2do nivel,false
u143,u1905,2024-04-02,2do nivel,false
u1792,u1027,2021-05-30,1er nivel,false
u26,u1869,2019-08-08,2do nivel,false
u1381,u121,2020-03-27,3er nivel,true
u846,u797,2022-04-06,1er nivel,true
u1924,u549,2024-06-17,3er nivel,false
u1730,u917,2020-01-31,3er nivel,false
u960,u1054,2019-03-24,1er nivel,false
u508,u199,2020-05-16,2do nivel,false
u623,u1561,2021-04-30,1er nivel,true
u343,u188,2023-12-28,3er nivel,false
u1923,u1940,2024-10-07,3er nivel,false
u1715,u577,2019-05-12,2do nivel,false
u550,u75,2019-12-26,1er nivel,false
u1607,u2091,2020-12-09,2do nivel,true
u1635,u929,2022-05-27,1er nivel,true
u2086,u376,2022-03-04,3er nivel,false
u1801,u1049,2020-03-18,3er nivel,true
u2060,u517,2024-03-12,1er nivel,false
u422,u792,2020-03-26,3er nivel,false
u2153,u694,2025-01-14,3er nivel,true
u1912,u1699,2021-06-15,2do nivel,true
u1077,u1770,2021-08-12,2do nivel,false
u427,u2179,2024-12-05,2do nivel,true
u1299,u1147,2024-04-19,1er nivel,false
u1169,u1363,2024-03-02,1er nivel,false
u1831,u757,2024-01-11,2do nivel,false
u827,u507,2025-09-23,3er nivel,true
u1811,u303,2020-06-08,1er nivel,true
u1736,u1815,2024-10-01,1er nivel,true
u440,u1358,2022-12-23,2do nivel,true
u898,u1797,2021-10-01,3er nivel,false
u1851,u82,2022-01-15,3er nivel,true
u1025,u1377,2025-01-22,3er nivel,false
u343,u887,2023-06-06,2do nivel,true
u617,u997,2023-02-15,3er nivel,true
u1632,u992,2020-06-06,3er nivel,false
u1850,u1313,2022-10-21,2do nivel,false
u153,u63,2022-03-04,1er nivel,true
u15,u1991,2025-08-16,3er nivel,false
u1880,u1668,2019-01-19,1er nivel,false
u1711,u1599,2023-12-17,3er nivel,true
u767,u2021,2025-01-10,3er nivel,true
u1591,u131,2024-07-16,3er nivel,true
u1994,u2185,2025-09-20,3er nivel,true
u67,u2047,2025-06-19,3er nivel,true
u996,u2131,2019-10-16,1er nivel,true
u775,u1654,2020-06-17,2do nivel,true
u2077,u782,2019-12-01,3er nivel,false
